epoch,client_id,set_name,class_0,class_1,class_2,class_3,class_4,class_5,class_6,class_7,class_8,class_9
102,70,fedrn,0,0,0,0,0,84,0,0,85,0
102,70,final,0,0,0,0,0,84,0,0,85,0
102,38,scoreA,0,4,133,3,4,4,0,135,2,0
102,38,fedrn,0,0,144,0,0,0,0,141,0,0
102,38,final,0,0,144,0,0,0,0,141,0,0
102,55,scoreA,0,0,0,0,120,0,0,117,0,0
102,55,fedrn,0,0,0,0,122,0,0,118,0,0
102,55,final,0,0,0,0,122,0,0,118,0,0
102,71,scoreA,0,90,0,0,0,93,1,0,0,0
102,71,fedrn,0,88,0,0,0,93,0,0,0,0
102,71,final,0,88,0,0,0,93,0,0,0,0
102,85,scoreA,0,70,0,0,75,0,0,0,0,0
102,85,fedrn,0,64,0,0,79,0,0,0,0,0
102,85,final,0,64,0,0,79,0,0,0,0,0
102,91,scoreA,17,8,69,12,5,20,30,15,10,20
102,91,fedrn,16,6,79,11,2,15,47,14,7,16
102,91,final,16,6,79,11,2,15,47,14,7,16
102,75,scoreA,0,0,0,87,0,0,0,0,71,0
102,75,fedrn,0,0,0,94,0,0,0,0,68,0
102,75,final,0,0,0,94,0,0,0,0,68,0
102,29,scoreA,0,0,0,0,0,0,0,0,0,308
102,29,fedrn,0,0,0,0,0,0,0,0,0,308
102,29,final,0,0,0,0,0,0,0,0,0,308
103,21,scoreA,0,0,158,0,0,137,0,0,0,0
103,21,fedrn,0,0,173,0,0,161,0,0,0,0
103,21,final,0,0,173,0,0,161,0,0,0,0
103,79,scoreA,76,6,7,8,9,0,5,2,70,1
103,79,fedrn,78,1,0,0,0,0,0,0,83,0
103,79,final,78,1,0,0,0,0,0,0,83,0
103,73,scoreA,89,0,0,0,0,0,82,0,0,0
103,73,fedrn,90,0,0,0,0,0,82,0,0,0
103,73,final,90,0,0,0,0,0,82,0,0,0
103,13,scoreA,0,0,0,0,0,0,172,0,181,0
103,13,fedrn,0,0,0,0,0,0,174,0,178,0
103,13,final,0,0,0,0,0,0,174,0,178,0
103,99,scoreA,1,28,1,1,31,8,22,8,46,69
103,99,fedrn,0,29,0,0,32,2,20,3,52,69
103,99,final,0,29,0,0,32,2,20,3,52,69
103,10,scoreA,0,0,0,166,0,0,0,178,0,0
103,10,fedrn,0,0,0,164,0,0,0,166,0,0
103,10,final,0,0,0,164,0,0,0,166,0,0
103,91,scoreA,16,4,79,14,1,19,44,17,7,15
103,91,fedrn,6,1,81,10,0,9,49,17,1,3
103,91,final,6,1,81,10,0,9,49,17,1,3
103,17,scoreA,0,0,0,186,167,0,0,0,0,0
103,17,fedrn,0,0,0,186,166,0,0,0,0,0
103,17,final,0,0,0,186,166,0,0,0,0,0
103,66,scoreA,0,105,0,0,91,0,0,0,0,0
103,66,fedrn,0,102,0,0,94,0,0,0,0,0
103,66,final,0,102,0,0,94,0,0,0,0,0
103,78,scoreA,0,0,79,0,100,0,0,0,0,0
103,78,fedrn,0,0,77,0,101,0,0,0,0,0
103,78,final,0,0,77,0,101,0,0,0,0,0
103,81,scoreA,0,0,0,77,0,0,0,79,0,0
103,81,fedrn,0,0,0,81,0,0,0,77,0,0
103,81,final,0,0,0,81,0,0,0,77,0,0
103,93,scoreA,0,0,0,0,23,0,70,0,0,82
103,93,fedrn,0,0,0,0,3,0,70,0,0,78
103,93,final,0,0,0,0,3,0,70,0,0,78
