epoch,client_id,set_name,class_0,class_1,class_2,class_3,class_4,class_5,class_6,class_7,class_8,class_9
114,13,fedrn,0,0,0,0,0,0,166,0,180,0
114,13,final,0,0,0,0,0,0,166,0,180,0
114,63,scoreA,0,0,0,0,75,117,0,0,0,0
114,63,fedrn,0,0,0,0,71,118,0,0,0,0
114,63,final,0,0,0,0,71,118,0,0,0,0
114,11,scoreA,0,0,0,0,189,156,0,0,0,0
114,11,fedrn,0,0,0,0,187,162,0,0,0,0
114,11,final,0,0,0,0,187,162,0,0,0,0
114,28,scoreA,0,4,156,0,0,0,0,147,0,0
114,28,fedrn,0,0,157,0,0,0,0,148,0,0
114,28,final,0,0,157,0,0,0,0,148,0,0
115,24,scoreA,0,0,0,0,170,133,0,0,0,0
115,24,fedrn,0,0,0,0,174,126,0,0,0,0
115,24,final,0,0,0,0,174,126,0,0,0,0
115,34,scoreA,0,0,0,157,0,0,0,116,0,0
115,34,fedrn,0,0,0,155,0,0,0,121,0,0
115,34,final,0,0,0,155,0,0,0,121,0,0
115,85,scoreA,0,67,0,0,83,0,0,0,0,0
115,85,fedrn,0,65,0,0,78,0,0,0,0,0
115,85,final,0,65,0,0,78,0,0,0,0,0
115,62,scoreA,95,0,0,0,0,0,0,107,0,0
115,62,fedrn,94,0,0,0,0,0,0,105,0,0
115,62,final,94,0,0,0,0,0,0,105,0,0
115,73,scoreA,89,0,0,0,0,0,82,0,0,0
115,73,fedrn,89,0,0,0,0,0,83,0,0,0
115,73,final,89,0,0,0,0,0,83,0,0,0
115,88,scoreA,119,0,0,0,0,2,0,0,0,0
115,88,fedrn,119,0,0,0,0,0,0,0,0,0
115,88,final,119,0,0,0,0,0,0,0,0,0
115,41,scoreA,133,0,0,119,0,0,0,0,0,0
115,41,fedrn,132,0,0,118,0,0,0,0,0,0
115,41,final,132,0,0,118,0,0,0,0,0,0
115,94,scoreA,59,54,0,0,0,1,0,0,0,0
115,94,fedrn,60,53,0,0,0,0,0,0,0,0
115,94,final,60,53,0,0,0,0,0,0,0,0
115,15,scoreA,0,0,0,0,0,166,0,168,0,0
115,15,fedrn,0,0,0,0,0,165,0,167,0,0
115,15,final,0,0,0,0,0,165,0,167,0,0
115,77,scoreA,6,83,15,13,10,5,11,6,73,4
115,77,fedrn,0,89,0,0,0,0,1,0,56,0
115,77,final,0,89,0,0,0,0,1,0,56,0
116,47,scoreA,0,0,0,0,0,127,0,0,0,117
116,47,fedrn,0,0,0,0,0,127,0,0,0,116
116,47,final,0,0,0,0,0,127,0,0,0,116
116,59,scoreA,114,0,0,0,0,0,0,101,0,0
116,59,fedrn,114,0,0,0,0,0,0,100,0,0
116,59,final,114,0,0,0,0,0,0,100,0,0
116,43,scoreA,1,2,0,131,2,0,0,1,113,1
116,43,fedrn,0,0,0,128,0,0,0,0,111,0
116,43,final,0,0,0,128,0,0,0,0,111,0
116,33,scoreA,3,1,0,0,2,129,143,0,0,0
