epoch,train_loss,global_train_acc,global_train_loss,global_test_acc,global_test_loss,personal_apa,personal_loss,clean_ratio,agreement_ratio,selected_total_count,global_train_count,train_ratio,pred_clean_count,pred_noisy_count,true_clean_count,true_noise_count,actual_train_clean_count,actual_train_clean_ratio,clean_recall,missed_clean_count,false_clean_count,true_noise_rejected_count,total_wrong_count,missed_clean_ratio,false_clean_ratio
396,0.087627,49.262000,2.586536,54.910000,1.847689,0.000000,0.000000,0.779200,0.000000,5000,3896,0.779200,3896,1104,4360,640,3874,0.994353,0.888532,486,22,618,508,0.111468,0.034375
397,0.079507,52.350000,2.516144,62.220000,1.614308,0.000000,0.000000,0.747000,0.000000,5000,3735,0.747000,3735,1265,3990,1010,3719,0.995716,0.932080,271,16,994,287,0.067920,0.015842
398,0.099284,49.110000,2.710493,57.330000,1.833607,0.000000,0.000000,0.751000,0.000000,5000,3755,0.751000,3755,1245,4038,962,3728,0.992810,0.923229,310,27,935,337,0.076771,0.028067
399,0.069198,50.000000,2.641692,57.230000,1.792555,0.000000,0.000000,0.794000,0.000000,5000,3970,0.794000,3970,1030,4226,774,3956,0.996474,0.936110,270,14,760,284,0.063890,0.018088
400,0.078092,51.010000,2.629189,61.000000,1.670099,0.000000,0.000000,0.791600,0.000000,5000,3958,0.791600,3958,1042,4244,756,3939,0.995200,0.928134,305,19,737,324,0.071866,0.025132
401,0.103532,50.644000,2.595792,62.570000,1.629986,0.000000,0.000000,0.734400,0.000000,5000,3672,0.734400,3672,1328,4130,870,3647,0.993192,0.883051,483,25,845,508,0.116949,0.028736
402,0.131165,49.824000,2.605580,54.910000,1.871467,0.000000,0.000000,0.737200,0.000000,5000,3686,0.737200,3686,1314,4036,964,3606,0.978296,0.893459,430,80,884,510,0.106541,0.082988
403,0.105182,46.280000,2.737356,59.330000,1.712854,0.000000,0.000000,0.741200,0.000000,5000,3706,0.741200,3706,1294,3916,1084,3670,0.990286,0.937181,246,36,1048,282,0.062819,0.033210
404,0.130417,50.314000,2.625661,61.010000,1.679674,0.000000,0.000000,0.674600,0.000000,5000,3373,0.674600,3373,1627,3966,1034,3302,0.978950,0.832577,664,71,963,735,0.167423,0.068665
405,0.134222,50.018000,2.649126,59.540000,1.770671,0.000000,0.000000,0.746400,0.000000,5000,3732,0.746400,3732,1268,3924,1076,3699,0.991158,0.942661,225,33,1043,258,0.057339,0.030669
406,0.086275,52.004000,2.560777,62.290000,1.659272,0.000000,0.000000,0.684600,0.000000,5000,3423,0.684600,3423,1577,3860,1140,3378,0.986854,0.875130,482,45,1095,527,0.124870,0.039474
407,0.092120,48.294000,2.688109,55.390000,1.845733,0.000000,0.000000,0.704200,0.000000,5000,3521,0.704200,3521,1479,3714,1286,3473,0.986368,0.935110,241,48,1238,289,0.064890,0.037325
408,0.084836,52.084000,2.609020,60.530000,1.759012,0.000000,0.000000,0.778200,0.000000,5000,3891,0.778200,3891,1109,4076,924,3856,0.991005,0.946026,220,35,889,255,0.053974,0.037879
409,0.095957,49.444000,2.689500,59.590000,1.798442,0.000000,0.000000,0.715200,0.000000,5000,3576,0.715200,3576,1424,3962,1038,3533,0.987975,0.891721,429,43,995,472,0.108279,0.041426
410,0.081249,51.620000,2.575995,63.720000,1.580101,0.000000,0.000000,0.773400,0.000000,5000,3867,0.773400,3867,1133,4118,882,3840,0.993018,0.932492,278,27,855,305,0.067508,0.030612
411,0.112611,51.626000,2.574601,61.310000,1.697722,0.000000,0.000000,0.694600,0.000000,5000,3473,0.694600,3473,1527,3850,1150,3401,0.979269,0.883377,449,72,1078,521,0.116623,0.062609
412,0.141931,49.742000,2.623760,59.600000,1.737782,0.000000,0.000000,0.618200,0.000000,5000,3091,0.618200,3091,1909,3894,1106,3035,0.981883,0.779404,859,56,1050,915,0.220596,0.050633
413,0.074382,51.628000,2.569151,61.850000,1.649187,0.000000,0.000000,0.726400,0.000000,5000,3632,0.726400,3632,1368,4110,890,3604,0.992291,0.876886,506,28,862,534,0.123114,0.031461
414,0.108046,54.950000,2.472997,64.930000,1.561175,0.000000,0.000000,0.770400,0.000000,5000,3852,0.770400,3852,1148,3948,1052,3824,0.992731,0.968592,124,28,1024,152,0.031408,0.026616
415,0.082376,51.812000,2.572972,58.480000,1.781759,0.000000,0.000000,0.713400,0.000000,5000,3567,0.713400,3567,1433,3780,1220,3534,0.990749,0.934921,246,33,1187,279,0.065079,0.027049
416,0.076116,53.340000,2.560029,61.550000,1.698008,0.000000,0.000000,0.778800,0.000000,5000,3894,0.778800,3894,1106,4154,846,3873,0.994607,0.932354,281,21,825,302,0.067646,0.024823
417,0.086821,52.118000,2.636464,62.300000,1.713608,0.000000,0.000000,0.697400,0.000000,5000,3487,0.697400,3487,1513,3850,1150,3433,0.984514,0.891688,417,54,1096,471,0.108312,0.046957
418,0.120648,49.750000,2.656886,60.150000,1.717223,0.000000,0.000000,0.800400,0.000000,5000,4002,0.800400,4002,998,4062,938,3981,0.994753,0.980059,81,21,917,102,0.019941,0.022388
419,0.077942,49.566000,2.713542,58.950000,1.806487,0.000000,0.000000,0.745000,0.000000,5000,3725,0.745000,3725,1275,4112,888,3688,0.990067,0.896887,424,37,851,461,0.103113,0.041667
420,0.109892,50.614000,2.592070,61.670000,1.652549,0.000000,0.000000,0.675400,0.000000,5000,3377,0.675400,3377,1623,3974,1026,3322,0.983713,0.835934,652,55,971,707,0.164066,0.053606
421,0.054619,48.824000,2.655233,54.360000,1.878816,0.000000,0.000000,0.792000,0.000000,5000,3960,0.792000,3960,1040,4402,598,3935,0.993687,0.893912,467,25,573,492,0.106088,0.041806
422,0.118192,52.854000,2.528745,62.780000,1.619959,0.000000,0.000000,0.724600,0.000000,5000,3623,0.724600,3623,1377,4058,942,3581,0.988407,0.882454,477,42,900,519,0.117546,0.044586
423,0.093317,51.788000,2.603179,61.000000,1.730023,0.000000,0.000000,0.737600,0.000000,5000,3688,0.737600,3688,1312,4064,936,3646,0.988612,0.897146,418,42,894,460,0.102854,0.044872
424,0.088910,48.776000,2.764051,59.720000,1.803344,0.000000,0.000000,0.685600,0.000000,5000,3428,0.685600,3428,1572,4028,972,3384,0.987165,0.840119,644,44,928,688,0.159881,0.045267
425,0.120996,52.960000,2.562525,62.630000,1.640533,0.000000,0.000000,0.749800,0.000000,5000,3749,0.749800,3749,1251,3808,1192,3713,0.990397,0.975053,95,36,1156,131,0.024947,0.030201
426,0.101067,51.466000,2.619320,64.290000,1.586246,0.000000,0.000000,0.688600,0.000000,5000,3443,0.688600,3443,1557,3766,1234,3385,0.983154,0.898832,381,58,1176,439,0.101168,0.047002
427,0.071195,50.762000,2.643944,59.990000,1.755425,0.000000,0.000000,0.667600,0.000000,5000,3338,0.667600,3338,1662,3938,1062,3293,0.986519,0.836211,645,45,1017,690,0.163789,0.042373
428,0.113576,50.106000,2.673775,62.920000,1.648131,0.000000,0.000000,0.743600,0.000000,5000,3718,0.743600,3718,1282,3992,1008,3689,0.992200,0.924098,303,29,979,332,0.075902,0.028770
429,0.120121,51.764000,2.621478,62.600000,1.669059,0.000000,0.000000,0.649600,0.000000,5000,3248,0.649600,3248,1752,3732,1268,3162,0.973522,0.847267,570,86,1182,656,0.152733,0.067823
430,0.110635,51.232000,2.633429,61.460000,1.684326,0.000000,0.000000,0.740600,0.000000,5000,3703,0.740600,3703,1297,3876,1124,3640,0.982987,0.939112,236,63,1061,299,0.060888,0.056050
431,0.073767,48.260000,2.837408,58.890000,1.869920,0.000000,0.000000,0.743400,0.000000,5000,3717,0.743400,3717,1283,4002,998,3699,0.995157,0.924288,303,18,980,321,0.075712,0.018036
432,0.108260,51.928000,2.639358,62.730000,1.697592,0.000000,0.000000,0.702000,0.000000,5000,3510,0.702000,3510,1490,4178,822,3455,0.984330,0.826951,723,55,767,778,0.173049,0.066910
433,0.077888,51.914000,2.643462,59.640000,1.761182,0.000000,0.000000,0.700600,0.000000,5000,3503,0.700600,3503,1497,4106,894,3448,0.984299,0.839747,658,55,839,713,0.160253,0.061521
434,0.072427,48.448000,2.854718,60.530000,1.761034,0.000000,0.000000,0.757000,0.000000,5000,3785,0.757000,3785,1215,4302,698,3765,0.994716,0.875174,537,20,678,557,0.124826,0.028653
435,0.085339,47.272000,2.792330,53.480000,1.972068,0.000000,0.000000,0.785600,0.000000,5000,3928,0.785600,3928,1072,4238,762,3910,0.995418,0.922605,328,18,744,346,0.077395,0.023622
436,0.098330,51.372000,2.656966,59.740000,1.746795,0.000000,0.000000,0.698200,0.000000,5000,3491,0.698200,3491,1509,3712,1288,3444,0.986537,0.927802,268,47,1241,315,0.072198,0.036491
437,0.073357,52.576000,2.601347,63.890000,1.607467,0.000000,0.000000,0.736200,0.000000,5000,3681,0.736200,3681,1319,4050,950,3625,0.984787,0.895062,425,56,894,481,0.104938,0.058947
438,0.063903,53.210000,2.586840,59.190000,1.767939,0.000000,0.000000,0.777200,0.000000,5000,3886,0.777200,3886,1114,4366,634,3860,0.993309,0.884104,506,26,608,532,0.115896,0.041009
439,0.073913,51.966000,2.634089,61.310000,1.705916,0.000000,0.000000,0.669800,0.000000,5000,3349,0.669800,3349,1651,3774,1226,3317,0.990445,0.878908,457,32,1194,489,0.121092,0.026101
440,0.112447,51.498000,2.631276,63.230000,1.623794,0.000000,0.000000,0.678600,0.000000,5000,3393,0.678600,3393,1607,3830,1170,3340,0.984380,0.872063,490,53,1117,543,0.127937,0.045299
441,0.088632,52.694000,2.627655,61.990000,1.707467,0.000000,0.000000,0.709200,0.000000,5000,3546,0.709200,3546,1454,4040,960,3507,0.989002,0.868069,533,39,921,572,0.131931,0.040625
442,0.060768,52.500000,2.676233,62.100000,1.734503,0.000000,0.000000,0.796000,0.000000,5000,3980,0.796000,3980,1020,4258,742,3960,0.994975,0.930014,298,20,722,318,0.069986,0.026954
443,0.100294,52.832000,2.618567,59.360000,1.766348,0.000000,0.000000,0.623000,0.000000,5000,3115,0.623000,3115,1885,3722,1278,3060,0.982343,0.822139,662,55,1223,717,0.177861,0.043036
444,0.180564,52.776000,2.644556,62.020000,1.708796,0.000000,0.000000,0.691600,0.000000,5000,3458,0.691600,3458,1542,3634,1366,3382,0.978022,0.930655,252,76,1290,328,0.069345,0.055637
445,0.065734,51.264000,2.746212,61.860000,1.772100,0.000000,0.000000,0.712600,0.000000,5000,3563,0.712600,3563,1437,4156,844,3517,0.987090,0.846246,639,46,798,685,0.153754,0.054502
446,0.106434,38.392000,3.219225,59.510000,1.760698,0.000000,0.000000,0.611200,0.000000,5000,3056,0.611200,3056,1944,3894,1106,2978,0.974476,0.764766,916,78,1028,994,0.235234,0.070524
447,0.095023,49.434000,2.742513,58.000000,1.819235,0.000000,0.000000,0.678400,0.000000,5000,3392,0.678400,3392,1608,4044,956,3367,0.992630,0.832591,677,25,931,702,0.167409,0.026151
448,0.080372,54.312000,2.574053,62.860000,1.672192,0.000000,0.000000,0.679000,0.000000,5000,3395,0.679000,3395,1605,3856,1144,3361,0.989985,0.871629,495,34,1110,529,0.128371,0.029720
449,0.092048,52.790000,2.552064,60.510000,1.687318,0.000000,0.000000,0.725600,0.000000,5000,3628,0.725600,3628,1372,3808,1192,3593,0.990353,0.943540,215,35,1157,250,0.056460,0.029362
450,0.088474,51.646000,2.602497,61.410000,1.679451,0.000000,0.000000,0.631600,0.000000,5000,3158,0.631600,3158,1842,3814,1186,3115,0.986384,0.816728,699,43,1143,742,0.183272,0.036256
451,0.101221,49.950000,2.661272,61.660000,1.664802,0.000000,0.000000,0.657600,0.000000,5000,3288,0.657600,3288,1712,3852,1148,3226,0.981144,0.837487,626,62,1086,688,0.162513,0.054007
452,0.114027,53.552000,2.576484,63.670000,1.635416,0.000000,0.000000,0.687200,0.000000,5000,3436,0.687200,3436,1564,4006,994,3369,0.980501,0.840989,637,67,927,704,0.159011,0.067404
453,0.081132,53.556000,2.528134,60.740000,1.700785,0.000000,0.000000,0.680600,0.000000,5000,3403,0.680600,3403,1597,3818,1182,3368,0.989715,0.882137,450,35,1147,485,0.117863,0.029611
454,0.115923,49.868000,2.769391,61.620000,1.735800,0.000000,0.000000,0.771800,0.000000,5000,3859,0.771800,3859,1141,3894,1106,3822,0.990412,0.981510,72,37,1069,109,0.018490,0.033454
455,0.121233,52.966000,2.588823,60.750000,1.718113,0.000000,0.000000,0.693000,0.000000,5000,3465,0.693000,3465,1535,3854,1146,3397,0.980375,0.881422,457,68,1078,525,0.118578,0.059337
456,0.086436,53.310000,2.627130,64.540000,1.639369,0.000000,0.000000,0.751600,0.000000,5000,3758,0.751600,3758,1242,3808,1192,3725,0.991219,0.978204,83,33,1159,116,0.021796,0.027685
457,0.083111,52.950000,2.658369,63.480000,1.654161,0.000000,0.000000,0.659800,0.000000,5000,3299,0.659800,3299,1701,3694,1306,3258,0.987572,0.881971,436,41,1265,477,0.118029,0.031394
458,0.096290,51.070000,2.692668,58.800000,1.811308,0.000000,0.000000,0.686000,0.000000,5000,3430,0.686000,3430,1570,4128,872,3393,0.989213,0.821948,735,37,835,772,0.178052,0.042431
459,0.099643,49.284000,2.787306,56.950000,1.893525,0.000000,0.000000,0.748200,0.000000,5000,3741,0.748200,3741,1259,3994,1006,3710,0.991713,0.928893,284,31,975,315,0.071107,0.030815
460,0.062471,50.378000,2.772643,59.540000,1.835422,0.000000,0.000000,0.719400,0.000000,5000,3597,0.719400,3597,1403,3988,1012,3558,0.989158,0.892177,430,39,973,469,0.107823,0.038538
461,0.100942,50.650000,2.797414,61.440000,1.763115,0.000000,0.000000,0.704400,0.000000,5000,3522,0.704400,3522,1478,3896,1104,3475,0.986655,0.891940,421,47,1057,468,0.108060,0.042572
462,0.076395,51.332000,2.686287,62.820000,1.650029,0.000000,0.000000,0.684000,0.000000,5000,3420,0.684000,3420,1580,4108,892,3396,0.992982,0.826680,712,24,868,736,0.173320,0.026906
463,0.115939,52.516000,2.631872,65.000000,1.591400,0.000000,0.000000,0.627000,0.000000,5000,3135,0.627000,3135,1865,3820,1180,3062,0.976715,0.801571,758,73,1107,831,0.198429,0.061864
464,0.061793,52.184000,2.620249,62.890000,1.622781,0.000000,0.000000,0.647800,0.000000,5000,3239,0.647800,3239,1761,3924,1076,3207,0.990120,0.817278,717,32,1044,749,0.182722,0.029740
465,0.088292,53.286000,2.609410,61.450000,1.738889,0.000000,0.000000,0.717600,0.000000,5000,3588,0.717600,3588,1412,4092,908,3558,0.991639,0.869501,534,30,878,564,0.130499,0.033040
466,0.086744,51.378000,2.670430,58.670000,1.829279,0.000000,0.000000,0.789000,0.000000,5000,3945,0.789000,3945,1055,4204,796,3919,0.993409,0.932207,285,26,770,311,0.067793,0.032663
467,0.103890,52.616000,2.599519,65.420000,1.562532,0.000000,0.000000,0.779600,0.000000,5000,3898,0.779600,3898,1102,4122,878,3861,0.990508,0.936681,261,37,841,298,0.063319,0.042141
468,0.080227,53.050000,2.565147,59.580000,1.774702,0.000000,0.000000,0.693600,0.000000,5000,3468,0.693600,3468,1532,3868,1132,3425,0.987601,0.885471,443,43,1089,486,0.114529,0.037986
469,0.089004,51.296000,2.651743,60.630000,1.720183,0.000000,0.000000,0.689800,0.000000,5000,3449,0.689800,3449,1551,4274,726,3403,0.986663,0.796210,871,46,680,917,0.203790,0.063361
470,0.129767,51.900000,2.632647,63.150000,1.635823,0.000000,0.000000,0.627800,0.000000,5000,3139,0.627800,3139,1861,3788,1212,3033,0.966231,0.800686,755,106,1106,861,0.199314,0.087459
471,0.098266,50.958000,2.695687,61.570000,1.716506,0.000000,0.000000,0.715200,0.000000,5000,3576,0.715200,3576,1424,3860,1140,3546,0.991611,0.918653,314,30,1110,344,0.081347,0.026316
472,0.080844,52.324000,2.608033,62.940000,1.649957,0.000000,0.000000,0.666400,0.000000,5000,3332,0.666400,3332,1668,4004,996,3303,0.991297,0.824925,701,29,967,730,0.175075,0.029116
473,0.144738,51.678000,2.653690,58.680000,1.844037,0.000000,0.000000,0.730400,0.000000,5000,3652,0.730400,3652,1348,4146,854,3613,0.989321,0.871442,533,39,815,572,0.128558,0.045667
474,0.090431,54.036000,2.550519,61.470000,1.718035,0.000000,0.000000,0.653400,0.000000,5000,3267,0.653400,3267,1733,3954,1046,3227,0.987756,0.816136,727,40,1006,767,0.183864,0.038241
475,0.075600,48.804000,2.776048,56.310000,1.890721,0.000000,0.000000,0.770000,0.000000,5000,3850,0.770000,3850,1150,4008,992,3805,0.988312,0.949351,203,45,947,248,0.050649,0.045363
476,0.095919,49.010000,2.756680,60.280000,1.751860,0.000000,0.000000,0.721800,0.000000,5000,3609,0.721800,3609,1391,3836,1164,3567,0.988362,0.929875,269,42,1122,311,0.070125,0.036082
477,0.083103,52.346000,2.650002,61.140000,1.747157,0.000000,0.000000,0.762800,0.000000,5000,3814,0.762800,3814,1186,4198,802,3767,0.987677,0.897332,431,47,755,478,0.102668,0.058603
478,0.077734,51.748000,2.683384,61.240000,1.759841,0.000000,0.000000,0.654800,0.000000,5000,3274,0.654800,3274,1726,4068,932,3207,0.979536,0.788348,861,67,865,928,0.211652,0.071888
479,0.087632,54.862000,2.531521,64.540000,1.591892,0.000000,0.000000,0.703000,0.000000,5000,3515,0.703000,3515,1485,3802,1198,3495,0.994310,0.919253,307,20,1178,327,0.080747,0.016694
480,0.090620,51.066000,2.648724,59.090000,1.770907,0.000000,0.000000,0.745400,0.000000,5000,3727,0.745400,3727,1273,3902,1098,3671,0.984975,0.940800,231,56,1042,287,0.059200,0.051002
481,0.125479,52.240000,2.657977,59.920000,1.785903,0.000000,0.000000,0.648600,0.000000,5000,3243,0.648600,3243,1757,3844,1156,3180,0.980574,0.827263,664,63,1093,727,0.172737,0.054498
482,0.092645,53.054000,2.595818,60.340000,1.756987,0.000000,0.000000,0.739400,0.000000,5000,3697,0.739400,3697,1303,4068,932,3640,0.984582,0.894789,428,57,875,485,0.105211,0.061159
483,0.099586,49.274000,2.831631,59.660000,1.853358,0.000000,0.000000,0.748400,0.000000,5000,3742,0.748400,3742,1258,3994,1006,3711,0.991716,0.929144,283,31,975,314,0.070856,0.030815
484,0.091260,50.280000,2.760138,58.370000,1.865751,0.000000,0.000000,0.735800,0.000000,5000,3679,0.735800,3679,1321,4106,894,3640,0.989399,0.886508,466,39,855,505,0.113492,0.043624
485,0.079092,52.248000,2.711649,64.360000,1.639049,0.000000,0.000000,0.710600,0.000000,5000,3553,0.710600,3553,1447,4226,774,3529,0.993245,0.835069,697,24,750,721,0.164931,0.031008
486,0.106540,51.984000,2.676771,64.400000,1.613249,0.000000,0.000000,0.699400,0.000000,5000,3497,0.699400,3497,1503,3810,1190,3442,0.984272,0.903412,368,55,1135,423,0.096588,0.046218
487,0.097181,54.878000,2.566393,65.210000,1.602934,0.000000,0.000000,0.727400,0.000000,5000,3637,0.727400,3637,1363,4102,898,3607,0.991751,0.879327,495,30,868,525,0.120673,0.033408
488,0.083081,53.372000,2.655031,64.820000,1.639296,0.000000,0.000000,0.662000,0.000000,5000,3310,0.662000,3310,1690,3816,1184,3242,0.979456,0.849581,574,68,1116,642,0.150419,0.057432
489,0.082452,53.114000,2.646174,62.270000,1.690436,0.000000,0.000000,0.777200,0.000000,5000,3886,0.777200,3886,1114,4156,844,3852,0.991251,0.926853,304,34,810,338,0.073147,0.040284
490,0.080268,53.780000,2.635469,62.430000,1.692679,0.000000,0.000000,0.696200,0.000000,5000,3481,0.696200,3481,1519,3852,1148,3439,0.987935,0.892783,413,42,1106,455,0.107217,0.036585
491,0.100384,52.452000,2.713416,62.760000,1.668055,0.000000,0.000000,0.845000,0.000000,5000,4225,0.845000,4225,775,4302,698,4214,0.997396,0.979544,88,11,687,99,0.020456,0.015759
492,0.081465,53.022000,2.672092,62.490000,1.677531,0.000000,0.000000,0.619200,0.000000,5000,3096,0.619200,3096,1904,4142,858,3037,0.980943,0.733221,1105,59,799,1164,0.266779,0.068765
493,0.052754,51.478000,2.760505,62.250000,1.726264,0.000000,0.000000,0.762800,0.000000,5000,3814,0.762800,3814,1186,4084,916,3796,0.995281,0.929481,288,18,898,306,0.070519,0.019651
494,0.102131,52.838000,2.704841,65.480000,1.593681,0.000000,0.000000,0.602600,0.000000,5000,3013,0.602600,3013,1987,3740,1260,2941,0.976104,0.786364,799,72,1188,871,0.213636,0.057143
495,0.082320,52.134000,2.705071,63.120000,1.692925,0.000000,0.000000,0.793000,0.000000,5000,3965,0.793000,3965,1035,4276,724,3946,0.995208,0.922825,330,19,705,349,0.077175,0.026243
496,0.081487,54.350000,2.631237,63.400000,1.725229,0.000000,0.000000,0.665200,0.000000,5000,3326,0.665200,3326,1674,3892,1108,3265,0.981660,0.838900,627,61,1047,688,0.161100,0.055054
497,0.083249,53.916000,2.651214,62.590000,1.745302,0.000000,0.000000,0.650200,0.000000,5000,3251,0.650200,3251,1749,3836,1164,3196,0.983082,0.833160,640,55,1109,695,0.166840,0.047251
498,0.061049,53.956000,2.602719,61.190000,1.735683,0.000000,0.000000,0.745600,0.000000,5000,3728,0.745600,3728,1272,4124,876,3682,0.987661,0.892823,442,46,830,488,0.107177,0.052511
499,0.084590,54.968000,2.568274,62.950000,1.655238,0.000000,0.000000,0.697000,0.000000,5000,3485,0.697000,3485,1515,3984,1016,3424,0.982496,0.859438,560,61,955,621,0.140562,0.060039
