epoch,train_loss,global_test_acc,global_test_loss,personal_apa,personal_loss,core_clean_ratio,recover_ratio,train_ratio,agreement_ratio,recovery_trigger,core_count,recover_count,new_recover_count,recover_pool_count,train_count,total_count,actual_train_clean_count,actual_round_clean_count,missed_clean_count,false_clean_count,total_wrong_count,actual_train_clean_ratio,clean_recall,recover_true_clean_count,recover_false_clean_count,recover_precision,new_recover_true_clean_count,new_recover_false_clean_count,new_recover_precision,recover_pool_true_clean_count,recover_pool_false_clean_count,recover_pool_precision
357,0.199882,58.870000,1.173786,0.000000,0.000000,0.626440,0.001440,0.627880,0.925120,1,15661,36,10,581,15697,25000,14965,15496,531,732,1263,0.953367,0.965733,34,2,0.944444,10,0,1.000000,567,14,0.975904
358,0.169750,59.690000,1.143549,0.000000,0.000000,0.630760,0.002120,0.632880,0.937560,1,15769,53,6,687,15822,25000,15277,15888,611,545,1156,0.965554,0.961543,50,3,0.943396,6,0,1.000000,673,14,0.979622
359,0.151677,60.030000,1.155218,0.000000,0.000000,0.583400,0.001320,0.584720,0.941160,1,14585,33,3,680,14618,25000,14310,14780,470,308,778,0.978930,0.968200,27,6,0.818182,3,0,1.000000,660,20,0.970588
360,0.186285,58.800000,1.146934,0.000000,0.000000,0.582240,0.001680,0.583920,0.933160,1,14556,42,6,628,14598,25000,13848,14344,496,750,1246,0.948623,0.965421,39,3,0.928571,6,0,1.000000,612,16,0.974522
361,0.230851,60.310000,1.130713,0.000000,0.000000,0.605720,0.001320,0.607040,0.916760,1,15143,33,2,678,15176,25000,14163,14712,549,1013,1562,0.933250,0.962684,30,3,0.909091,2,0,1.000000,657,21,0.969027
362,0.134137,60.180000,1.143132,0.000000,0.000000,0.617200,0.001600,0.618800,0.947440,1,15430,40,3,560,15470,25000,15239,15836,597,231,828,0.985068,0.962301,35,5,0.875000,3,0,1.000000,548,12,0.978571
363,0.193843,60.410000,1.119369,0.000000,0.000000,0.586000,0.001520,0.587520,0.929880,1,14650,38,4,559,14688,25000,13937,14568,631,751,1382,0.948870,0.956686,33,5,0.868421,3,1,0.750000,545,14,0.974955
364,0.147876,60.960000,1.127143,0.000000,0.000000,0.607640,0.002680,0.610320,0.938320,1,15191,67,3,775,15258,25000,14936,15492,556,322,878,0.978896,0.964111,64,3,0.955224,3,0,1.000000,760,15,0.980645
365,0.225871,61.770000,1.110597,0.000000,0.000000,0.551960,0.002160,0.554120,0.916360,1,13799,54,4,663,13853,25000,12814,13268,454,1039,1493,0.924998,0.965782,46,8,0.851852,1,3,0.250000,640,23,0.965309
366,0.226532,59.770000,1.138439,0.000000,0.000000,0.618640,0.001800,0.620440,0.923640,1,15466,45,8,709,15511,25000,14515,14980,465,996,1461,0.935788,0.968959,38,7,0.844444,7,1,0.875000,686,23,0.967560
367,0.178830,60.020000,1.130203,0.000000,0.000000,0.630520,0.001480,0.632000,0.929600,1,15763,37,2,681,15800,25000,15087,15776,689,713,1402,0.954873,0.956326,33,4,0.891892,2,0,1.000000,666,15,0.977974
368,0.199337,61.370000,1.116844,0.000000,0.000000,0.621200,0.002440,0.623640,0.917240,1,15530,61,4,671,15591,25000,14845,15484,639,746,1385,0.952152,0.958732,56,5,0.918033,4,0,1.000000,653,18,0.973174
369,0.171496,60.160000,1.138923,0.000000,0.000000,0.613440,0.001760,0.615200,0.936240,1,15336,44,4,720,15380,25000,14849,15332,483,531,1014,0.965475,0.968497,39,5,0.886364,4,0,1.000000,705,15,0.979167
370,0.139751,57.940000,1.172365,0.000000,0.000000,0.598960,0.002200,0.601160,0.943760,1,14974,55,4,739,15029,25000,14749,15200,451,280,731,0.981369,0.970329,51,4,0.927273,3,1,0.750000,721,18,0.975643
371,0.168320,61.350000,1.107369,0.000000,0.000000,0.623680,0.002360,0.626040,0.938960,1,15592,59,3,636,15651,25000,15187,15684,497,464,961,0.970353,0.968312,57,2,0.966102,3,0,1.000000,622,14,0.977987
372,0.244997,61.350000,1.109660,0.000000,0.000000,0.593560,0.001840,0.595400,0.917800,1,14839,46,8,642,14885,25000,13876,14480,604,1009,1613,0.932214,0.958287,43,3,0.934783,7,1,0.875000,625,17,0.973520
373,0.191120,61.410000,1.101752,0.000000,0.000000,0.612200,0.001040,0.613240,0.919280,1,15305,26,2,608,15331,25000,14580,15148,568,751,1319,0.951014,0.962503,22,4,0.846154,2,0,1.000000,587,21,0.965461
374,0.210252,57.130000,1.189849,0.000000,0.000000,0.619240,0.001600,0.620840,0.936480,1,15481,40,1,734,15521,25000,14788,15288,500,733,1233,0.952774,0.967295,39,1,0.975000,1,0,1.000000,715,19,0.974114
375,0.145797,58.820000,1.170112,0.000000,0.000000,0.651160,0.001400,0.652560,0.938320,1,16279,35,6,537,16314,25000,15860,16712,852,454,1306,0.972171,0.949019,31,4,0.885714,6,0,1.000000,526,11,0.979516
376,0.151032,57.870000,1.192290,0.000000,0.000000,0.608960,0.002120,0.611080,0.928320,1,15224,53,8,700,15277,25000,14973,15536,563,304,867,0.980101,0.963762,49,4,0.924528,8,0,1.000000,680,20,0.971429
377,0.155656,58.250000,1.177871,0.000000,0.000000,0.629560,0.002600,0.632160,0.935960,1,15739,65,9,683,15804,25000,15357,15884,527,447,974,0.971716,0.966822,60,5,0.923077,9,0,1.000000,665,18,0.973646
378,0.193462,60.570000,1.139404,0.000000,0.000000,0.614440,0.002000,0.616440,0.922320,1,15361,50,2,719,15411,25000,14723,15412,689,688,1377,0.955357,0.955295,42,8,0.840000,2,0,1.000000,699,20,0.972184
379,0.214564,58.340000,1.186046,0.000000,0.000000,0.617440,0.001880,0.619320,0.930800,1,15436,47,6,598,15483,25000,14572,15180,608,911,1519,0.941161,0.959947,43,4,0.914894,5,1,0.833333,580,18,0.969900
380,0.196160,60.370000,1.130834,0.000000,0.000000,0.568520,0.002400,0.570920,0.908160,1,14213,60,2,819,14273,25000,13706,14352,646,567,1213,0.960275,0.954989,52,8,0.866667,2,0,1.000000,793,26,0.968254
381,0.181606,59.960000,1.140963,0.000000,0.000000,0.611800,0.001640,0.613440,0.926920,1,15295,41,6,706,15336,25000,14760,15196,436,576,1012,0.962441,0.971308,37,4,0.902439,5,1,0.833333,688,18,0.974504
382,0.227599,59.790000,1.153093,0.000000,0.000000,0.612440,0.001960,0.614400,0.918520,1,15311,49,10,823,15360,25000,14450,15012,562,910,1472,0.940755,0.962563,45,4,0.918367,9,1,0.900000,799,24,0.970838
383,0.210440,61.380000,1.106397,0.000000,0.000000,0.586960,0.002320,0.589280,0.914760,1,14674,58,7,768,14732,25000,13823,14484,661,909,1570,0.938298,0.954363,53,5,0.913793,6,1,0.857143,745,23,0.970052
384,0.232225,60.830000,1.128139,0.000000,0.000000,0.581960,0.002080,0.584040,0.919760,1,14549,52,5,713,14601,25000,13554,13992,438,1047,1485,0.928293,0.968696,47,5,0.903846,5,0,1.000000,685,28,0.960729
385,0.165040,60.460000,1.134852,0.000000,0.000000,0.576240,0.002440,0.578680,0.937000,1,14406,61,8,716,14467,25000,13922,14372,450,545,995,0.962328,0.968689,57,4,0.934426,8,0,1.000000,694,22,0.969274
386,0.143986,60.530000,1.115958,0.000000,0.000000,0.582960,0.001960,0.584920,0.934520,1,14574,49,5,738,14623,25000,14321,15120,799,302,1101,0.979348,0.947156,46,3,0.938776,4,1,0.800000,715,23,0.968835
387,0.218582,61.640000,1.104465,0.000000,0.000000,0.611200,0.002320,0.613520,0.925000,1,15280,58,6,777,15338,25000,14751,15236,485,587,1072,0.961729,0.968167,55,3,0.948276,6,0,1.000000,750,27,0.965251
388,0.161147,60.070000,1.163443,0.000000,0.000000,0.636040,0.001840,0.637880,0.941280,1,15901,46,5,801,15947,25000,15441,16060,619,506,1125,0.968270,0.961457,40,6,0.869565,4,1,0.800000,778,23,0.971286
389,0.221487,61.020000,1.119524,0.000000,0.000000,0.593080,0.002640,0.595720,0.913280,1,14827,66,10,680,14893,25000,14052,14832,780,841,1621,0.943531,0.947411,63,3,0.954545,9,1,0.900000,663,17,0.975000
390,0.180772,60.840000,1.113111,0.000000,0.000000,0.617080,0.003160,0.620240,0.928760,1,15427,79,5,749,15506,25000,14892,15304,412,614,1026,0.960402,0.973079,73,6,0.924051,5,0,1.000000,727,22,0.970628
391,0.188152,61.440000,1.101174,0.000000,0.000000,0.599400,0.002080,0.601480,0.938040,1,14985,52,5,733,15037,25000,14311,15068,757,726,1483,0.951719,0.949761,49,3,0.942308,5,0,1.000000,708,25,0.965894
392,0.194516,59.250000,1.131907,0.000000,0.000000,0.615200,0.002360,0.617560,0.911280,1,15380,59,4,723,15439,25000,14658,15476,818,781,1599,0.949414,0.947144,53,6,0.898305,3,1,0.750000,695,28,0.961272
393,0.183644,62.000000,1.090306,0.000000,0.000000,0.562440,0.001840,0.564280,0.925480,1,14061,46,6,662,14107,25000,13596,14188,592,511,1103,0.963777,0.958275,40,6,0.869565,4,2,0.666667,638,24,0.963746
394,0.142413,61.900000,1.113801,0.000000,0.000000,0.613760,0.001280,0.615040,0.941920,1,15344,32,4,778,15376,25000,14887,15628,741,489,1230,0.968197,0.952585,24,8,0.750000,2,2,0.500000,754,24,0.969152
395,0.272657,59.910000,1.128290,0.000000,0.000000,0.609120,0.001200,0.610320,0.890720,1,15228,30,0,780,15258,25000,14232,14768,536,1026,1562,0.932757,0.963705,21,9,0.700000,0,0,0.000000,752,28,0.964103
396,0.168346,60.420000,1.127447,0.000000,0.000000,0.600720,0.002960,0.603680,0.937520,1,15018,74,15,752,15092,25000,14527,15152,625,565,1190,0.962563,0.958751,71,3,0.959459,15,0,1.000000,731,21,0.972074
397,0.211742,59.440000,1.152211,0.000000,0.000000,0.575000,0.002400,0.577400,0.931920,1,14375,60,5,755,14435,25000,13639,14240,601,796,1397,0.944856,0.957795,55,5,0.916667,5,0,1.000000,721,34,0.954967
398,0.123755,58.220000,1.172028,0.000000,0.000000,0.563520,0.002040,0.565560,0.956720,1,14088,51,2,730,14139,25000,13867,14560,693,272,965,0.980762,0.952404,46,5,0.901961,2,0,1.000000,705,25,0.965753
399,0.210657,62.280000,1.100785,0.000000,0.000000,0.606680,0.001760,0.608440,0.927720,1,15167,44,3,680,15211,25000,14286,14936,650,925,1575,0.939189,0.956481,40,4,0.909091,3,0,1.000000,656,24,0.964706
400,0.188943,57.700000,1.182689,0.000000,0.000000,0.617800,0.001920,0.619720,0.933080,1,15445,48,3,740,15493,25000,14739,15244,505,754,1259,0.951333,0.966872,43,5,0.895833,3,0,1.000000,718,22,0.970270
401,0.177024,60.220000,1.115806,0.000000,0.000000,0.605040,0.002360,0.607400,0.909200,1,15126,59,6,866,15185,25000,14687,14996,309,498,807,0.967204,0.979395,51,8,0.864407,6,0,1.000000,831,35,0.959584
402,0.244019,59.640000,1.147747,0.000000,0.000000,0.592400,0.002040,0.594440,0.908520,1,14810,51,6,931,14861,25000,14108,14580,472,753,1225,0.949330,0.967627,45,6,0.882353,6,0,1.000000,893,38,0.959184
403,0.220180,59.290000,1.150584,0.000000,0.000000,0.605160,0.003040,0.608200,0.917480,1,15129,76,4,799,15205,25000,14164,14668,504,1041,1545,0.931536,0.965639,69,7,0.907895,4,0,1.000000,772,27,0.966208
404,0.190070,61.250000,1.112070,0.000000,0.000000,0.612760,0.002200,0.614960,0.930600,1,15319,55,7,748,15374,25000,14869,15352,483,505,988,0.967152,0.968538,52,3,0.945455,6,1,0.857143,727,21,0.971925
405,0.218419,58.730000,1.162714,0.000000,0.000000,0.597960,0.001920,0.599880,0.923200,1,14949,48,1,898,14997,25000,14188,14748,560,809,1369,0.946056,0.962029,41,7,0.854167,1,0,1.000000,866,32,0.964365
406,0.165152,60.930000,1.132061,0.000000,0.000000,0.599080,0.002440,0.601520,0.935960,1,14977,61,8,868,15038,25000,14494,14964,470,544,1014,0.963825,0.968591,58,3,0.950820,8,0,1.000000,842,26,0.970046
407,0.160330,60.700000,1.137483,0.000000,0.000000,0.621680,0.001800,0.623480,0.935560,1,15542,45,4,789,15587,25000,15085,15336,251,502,753,0.967794,0.983633,42,3,0.933333,4,0,1.000000,763,26,0.967047
408,0.216314,59.860000,1.126072,0.000000,0.000000,0.577360,0.002200,0.579560,0.915080,1,14434,55,3,808,14489,25000,13727,14272,545,762,1307,0.947408,0.961813,47,8,0.854545,3,0,1.000000,787,21,0.974010
409,0.210524,60.640000,1.131514,0.000000,0.000000,0.627560,0.001960,0.629520,0.919920,1,15689,49,12,719,15738,25000,14760,15440,680,978,1658,0.937857,0.955959,47,2,0.959184,11,1,0.916667,692,27,0.962448
410,0.190820,60.400000,1.130689,0.000000,0.000000,0.618760,0.002360,0.621120,0.911440,1,15469,59,10,858,15528,25000,14750,15420,670,778,1448,0.949897,0.956550,55,4,0.932203,8,2,0.800000,834,24,0.972028
411,0.173237,58.390000,1.179864,0.000000,0.000000,0.572600,0.002200,0.574800,0.924120,1,14315,55,3,851,14370,25000,13802,14088,286,568,854,0.960473,0.979699,51,4,0.927273,3,0,1.000000,822,29,0.965922
412,0.204895,59.060000,1.167659,0.000000,0.000000,0.627400,0.003640,0.631040,0.934560,1,15685,91,10,883,15776,25000,15060,15624,564,716,1280,0.954615,0.963902,89,2,0.978022,10,0,1.000000,857,26,0.970555
413,0.198952,60.670000,1.124210,0.000000,0.000000,0.596120,0.002320,0.598440,0.900680,1,14903,58,14,855,14961,25000,14218,14812,594,743,1337,0.950338,0.959897,54,4,0.931034,14,0,1.000000,829,26,0.969591
414,0.163423,60.600000,1.136657,0.000000,0.000000,0.629320,0.002480,0.631800,0.927040,1,15733,62,7,973,15795,25000,15264,15612,348,531,879,0.966382,0.977709,57,5,0.919355,7,0,1.000000,942,31,0.968140
415,0.170681,60.970000,1.131473,0.000000,0.000000,0.630120,0.002120,0.632240,0.929200,1,15753,53,5,911,15806,25000,15282,16024,742,524,1266,0.966848,0.953694,46,7,0.867925,4,1,0.800000,874,37,0.959385
416,0.179954,61.070000,1.125906,0.000000,0.000000,0.585760,0.002560,0.588320,0.926160,1,14644,64,14,705,14708,25000,13942,14860,918,766,1684,0.947919,0.938223,56,8,0.875000,14,0,1.000000,675,30,0.957447
417,0.158508,61.890000,1.107729,0.000000,0.000000,0.611840,0.001920,0.613760,0.942480,1,15296,48,3,774,15344,25000,14819,15360,541,525,1066,0.965785,0.964779,43,5,0.895833,3,0,1.000000,748,26,0.966408
418,0.179080,59.920000,1.139756,0.000000,0.000000,0.563360,0.001720,0.565080,0.917400,1,14084,43,4,1007,14127,25000,13543,14152,609,584,1193,0.958661,0.956967,37,6,0.860465,4,0,1.000000,975,32,0.968222
419,0.191577,61.910000,1.115771,0.000000,0.000000,0.626560,0.001760,0.628320,0.933760,1,15664,44,6,818,15708,25000,14943,15404,461,765,1226,0.951299,0.970073,37,7,0.840909,6,0,1.000000,788,30,0.963325
420,0.176036,60.420000,1.126508,0.000000,0.000000,0.616200,0.002080,0.618280,0.935200,1,15405,52,3,855,15457,25000,14758,15440,682,699,1381,0.954778,0.955829,47,5,0.903846,3,0,1.000000,827,28,0.967251
421,0.157474,62.600000,1.085658,0.000000,0.000000,0.595600,0.001840,0.597440,0.942400,1,14890,46,5,737,14936,25000,14422,15172,750,514,1264,0.965587,0.950567,45,1,0.978261,5,0,1.000000,711,26,0.964722
422,0.190945,62.820000,1.079461,0.000000,0.000000,0.554320,0.002080,0.556400,0.912720,1,13858,52,2,910,13910,25000,13293,13908,615,617,1232,0.955643,0.955781,47,5,0.903846,2,0,1.000000,880,30,0.967033
423,0.175842,57.570000,1.231520,0.000000,0.000000,0.595960,0.001720,0.597680,0.937880,1,14899,43,3,835,14942,25000,14242,14720,478,700,1178,0.953152,0.967527,40,3,0.930233,3,0,1.000000,806,29,0.965269
424,0.167865,60.750000,1.131416,0.000000,0.000000,0.637880,0.002280,0.640160,0.945320,1,15947,57,7,816,16004,25000,15440,16100,660,564,1224,0.964759,0.959006,53,4,0.929825,7,0,1.000000,790,26,0.968137
425,0.195231,60.290000,1.111188,0.000000,0.000000,0.569000,0.001760,0.570760,0.933280,1,14225,44,2,842,14269,25000,13500,14228,728,769,1497,0.946107,0.948833,42,2,0.954545,2,0,1.000000,813,29,0.965558
426,0.188700,60.060000,1.123846,0.000000,0.000000,0.586360,0.003160,0.589520,0.911320,1,14659,79,5,865,14738,25000,14092,14428,336,646,982,0.956168,0.976712,71,8,0.898734,5,0,1.000000,830,35,0.959538
427,0.158303,60.340000,1.128363,0.000000,0.000000,0.597640,0.002560,0.600200,0.937920,1,14941,64,9,971,15005,25000,14620,15364,744,385,1129,0.974342,0.951575,61,3,0.953125,8,1,0.888889,947,24,0.975283
428,0.202430,61.480000,1.085676,0.000000,0.000000,0.581680,0.001600,0.583280,0.932080,1,14542,40,3,702,14582,25000,13764,14128,364,818,1182,0.943903,0.974236,33,7,0.825000,3,0,1.000000,665,37,0.947293
429,0.132171,59.840000,1.146786,0.000000,0.000000,0.608240,0.002520,0.610760,0.948680,1,15206,63,4,881,15269,25000,14927,15572,645,342,987,0.977602,0.958580,57,6,0.904762,4,0,1.000000,855,26,0.970488
430,0.225265,60.760000,1.125240,0.000000,0.000000,0.622760,0.002560,0.625320,0.915000,1,15569,64,2,949,15633,25000,14809,15256,447,824,1271,0.947291,0.970700,56,8,0.875000,2,0,1.000000,918,31,0.967334
431,0.189849,60.200000,1.139451,0.000000,0.000000,0.599400,0.002240,0.601640,0.920760,1,14985,56,2,816,15041,25000,14297,14668,371,744,1115,0.950535,0.974707,52,4,0.928571,2,0,1.000000,781,35,0.957108
432,0.181102,61.530000,1.086626,0.000000,0.000000,0.608160,0.002520,0.610680,0.929000,1,15204,63,4,842,15267,25000,14540,14972,432,727,1159,0.952381,0.971146,55,8,0.873016,4,0,1.000000,818,24,0.971496
433,0.198671,58.190000,1.172876,0.000000,0.000000,0.593240,0.002520,0.595760,0.919080,1,14831,63,6,890,14894,25000,14118,14584,466,776,1242,0.947898,0.968047,58,5,0.920635,5,1,0.833333,853,37,0.958427
434,0.201256,60.970000,1.118352,0.000000,0.000000,0.592680,0.003040,0.595720,0.910080,1,14817,76,8,899,14893,25000,14107,14708,601,786,1387,0.947224,0.959138,71,5,0.934211,8,0,1.000000,870,29,0.967742
435,0.133443,59.610000,1.139833,0.000000,0.000000,0.600760,0.003000,0.603760,0.945880,1,15019,75,7,910,15094,25000,14780,15496,716,314,1030,0.979197,0.953795,71,4,0.946667,7,0,1.000000,888,22,0.975824
436,0.229629,61.510000,1.105423,0.000000,0.000000,0.646000,0.002040,0.648040,0.903800,1,16150,51,6,904,16201,25000,15227,15760,533,974,1507,0.939880,0.966180,48,3,0.941176,5,1,0.833333,875,29,0.967920
437,0.217863,60.990000,1.114330,0.000000,0.000000,0.628120,0.002640,0.630760,0.922920,1,15703,66,5,860,15769,25000,14955,15356,401,814,1215,0.948380,0.973886,57,9,0.863636,5,0,1.000000,831,29,0.966279
438,0.193009,59.920000,1.160972,0.000000,0.000000,0.650280,0.002520,0.652800,0.917920,1,16257,63,8,924,16320,25000,15559,16136,577,761,1338,0.953370,0.964241,57,6,0.904762,7,1,0.875000,895,29,0.968615
439,0.152025,59.500000,1.172596,0.000000,0.000000,0.658480,0.002840,0.661320,0.928360,1,16462,71,11,926,16533,25000,16028,16336,308,505,813,0.969455,0.981146,66,5,0.929577,11,0,1.000000,888,38,0.958963
440,0.151876,59.480000,1.132708,0.000000,0.000000,0.638120,0.001920,0.640040,0.949040,1,15953,48,5,971,16001,25000,15706,16288,582,295,877,0.981564,0.964268,46,2,0.958333,5,0,1.000000,944,27,0.972194
441,0.227418,60.440000,1.125109,0.000000,0.000000,0.610560,0.002640,0.613200,0.907080,1,15264,66,7,871,15330,25000,14402,14808,406,928,1334,0.939465,0.972582,64,2,0.969697,7,0,1.000000,849,22,0.974742
442,0.121234,62.190000,1.078040,0.000000,0.000000,0.615720,0.001640,0.617360,0.949800,1,15393,41,2,764,15434,25000,15137,15720,583,297,880,0.980757,0.962913,38,3,0.926829,2,0,1.000000,735,29,0.962042
443,0.148830,61.560000,1.099210,0.000000,0.000000,0.564320,0.002400,0.566720,0.945160,1,14108,60,7,808,14168,25000,13660,14068,408,508,916,0.964145,0.970998,51,9,0.850000,7,0,1.000000,779,29,0.964109
444,0.161253,60.260000,1.134154,0.000000,0.000000,0.590080,0.001600,0.591680,0.943560,1,14752,40,5,973,14792,25000,14311,14756,445,481,926,0.967482,0.969843,38,2,0.950000,4,1,0.800000,944,29,0.970195
445,0.163115,63.060000,1.068069,0.000000,0.000000,0.575160,0.002040,0.577200,0.940680,1,14379,51,8,781,14430,25000,13913,14464,551,517,1068,0.964172,0.961905,44,7,0.862745,8,0,1.000000,749,32,0.959027
446,0.152673,61.880000,1.104064,0.000000,0.000000,0.639840,0.001760,0.641600,0.941480,1,15996,44,4,914,16040,25000,15596,15900,304,444,748,0.972319,0.980881,44,0,1.000000,4,0,1.000000,883,31,0.966083
447,0.111752,61.770000,1.100893,0.000000,0.000000,0.594560,0.002760,0.597320,0.955960,1,14864,69,8,939,14933,25000,14678,15152,474,255,729,0.982924,0.968717,65,4,0.942029,8,0,1.000000,906,33,0.964856
448,0.190155,61.490000,1.115793,0.000000,0.000000,0.552880,0.003320,0.556200,0.931080,1,13822,83,5,986,13905,25000,13309,13616,307,596,903,0.957138,0.977453,73,10,0.879518,5,0,1.000000,948,38,0.961460
449,0.189425,61.220000,1.113671,0.000000,0.000000,0.586520,0.003000,0.589520,0.921960,1,14663,75,2,954,14738,25000,13967,14520,553,771,1324,0.947686,0.961915,72,3,0.960000,2,0,1.000000,922,32,0.966457
450,0.212022,60.420000,1.122754,0.000000,0.000000,0.611320,0.002880,0.614200,0.921640,1,15283,72,10,1127,15355,25000,14526,15152,626,829,1455,0.946011,0.958685,68,4,0.944444,10,0,1.000000,1090,37,0.967169
451,0.174132,62.610000,1.077597,0.000000,0.000000,0.577280,0.002520,0.579800,0.920760,1,14432,63,3,822,14495,25000,13942,14336,394,553,947,0.961849,0.972517,58,5,0.920635,3,0,1.000000,797,25,0.969586
452,0.168833,61.520000,1.108116,0.000000,0.000000,0.652040,0.001200,0.653240,0.929280,1,16301,30,4,900,16331,25000,15581,16032,451,750,1201,0.954075,0.971869,25,5,0.833333,3,1,0.750000,868,32,0.964444
453,0.227179,60.830000,1.118251,0.000000,0.000000,0.589440,0.002320,0.591760,0.909280,1,14736,58,6,990,14794,25000,13990,14560,570,804,1374,0.945654,0.960852,54,4,0.931034,6,0,1.000000,955,35,0.964646
454,0.213376,61.670000,1.107276,0.000000,0.000000,0.613840,0.002160,0.616000,0.906640,1,15346,54,4,1053,15400,25000,14425,14860,435,975,1410,0.936688,0.970727,46,8,0.851852,4,0,1.000000,1013,40,0.962013
455,0.206496,59.510000,1.135292,0.000000,0.000000,0.572440,0.001960,0.574400,0.925240,1,14311,49,2,974,14360,25000,13539,13992,453,821,1274,0.942827,0.967624,41,8,0.836735,2,0,1.000000,936,38,0.960986
456,0.186590,61.570000,1.094904,0.000000,0.000000,0.563640,0.004200,0.567840,0.919920,1,14091,105,16,969,14196,25000,13574,14248,674,622,1296,0.956185,0.952695,94,11,0.895238,16,0,1.000000,933,36,0.962848
457,0.194899,62.380000,1.076755,0.000000,0.000000,0.601240,0.002320,0.603560,0.906960,1,15031,58,5,838,15089,25000,14322,14676,354,767,1121,0.949168,0.975879,52,6,0.896552,5,0,1.000000,808,30,0.964200
458,0.184935,59.450000,1.158391,0.000000,0.000000,0.610040,0.002120,0.612160,0.928000,1,15251,53,8,1123,15304,25000,14613,15104,491,691,1182,0.954848,0.967492,47,6,0.886792,8,0,1.000000,1094,29,0.974176
459,0.204282,61.020000,1.115269,0.000000,0.000000,0.599760,0.002040,0.601800,0.925040,1,14994,51,5,911,15045,25000,14229,14772,543,816,1359,0.945763,0.963241,47,4,0.921569,5,0,1.000000,881,30,0.967069
460,0.224255,62.210000,1.097762,0.000000,0.000000,0.603640,0.002880,0.606520,0.917200,1,15091,72,6,1022,15163,25000,14196,14720,524,967,1491,0.936226,0.964402,69,3,0.958333,6,0,1.000000,992,30,0.970646
461,0.135154,61.420000,1.095406,0.000000,0.000000,0.609400,0.002040,0.611440,0.939600,1,15235,51,9,837,15286,25000,14827,15380,553,459,1012,0.969973,0.964044,44,7,0.862745,9,0,1.000000,807,30,0.964158
462,0.244821,61.040000,1.127213,0.000000,0.000000,0.585800,0.001680,0.587480,0.907120,1,14645,42,3,905,14687,25000,13714,14152,438,973,1411,0.933751,0.969050,40,2,0.952381,3,0,1.000000,881,24,0.973481
463,0.205157,59.410000,1.165767,0.000000,0.000000,0.601080,0.001880,0.602960,0.931600,1,15027,47,8,943,15074,25000,14222,14680,458,852,1310,0.943479,0.968801,39,8,0.829787,8,0,1.000000,909,34,0.963945
464,0.166349,62.000000,1.104958,0.000000,0.000000,0.626720,0.002400,0.629120,0.930360,1,15668,60,15,1002,15728,25000,15242,15524,282,486,768,0.969100,0.981835,57,3,0.950000,14,1,0.933333,966,36,0.964072
465,0.231369,60.640000,1.100795,0.000000,0.000000,0.617560,0.002320,0.619880,0.911840,1,15439,58,6,932,15497,25000,14732,15196,464,765,1229,0.950636,0.969466,56,2,0.965517,6,0,1.000000,900,32,0.965665
466,0.176030,61.390000,1.103949,0.000000,0.000000,0.612280,0.002680,0.614960,0.929080,1,15307,67,5,1247,15374,25000,14912,15428,516,462,978,0.969949,0.966554,59,8,0.880597,4,1,0.800000,1204,43,0.965517
467,0.205613,61.830000,1.087510,0.000000,0.000000,0.647160,0.003840,0.651000,0.924000,1,16179,96,4,990,16275,25000,15322,15656,334,953,1287,0.941444,0.978666,86,10,0.895833,4,0,1.000000,956,34,0.965657
468,0.189862,62.120000,1.077346,0.000000,0.000000,0.591320,0.003120,0.594440,0.920360,1,14783,78,8,1016,14861,25000,14185,14788,603,676,1279,0.954512,0.959224,70,8,0.897436,8,0,1.000000,978,38,0.962598
469,0.212152,61.220000,1.102728,0.000000,0.000000,0.638880,0.002040,0.640920,0.919200,1,15972,51,4,1066,16023,25000,15233,15828,595,790,1385,0.950696,0.962408,47,4,0.921569,4,0,1.000000,1029,37,0.965291
470,0.173447,61.990000,1.089123,0.000000,0.000000,0.635560,0.001920,0.637480,0.917760,1,15889,48,4,917,15937,25000,15303,15808,505,634,1139,0.960218,0.968054,43,5,0.895833,4,0,1.000000,883,34,0.962923
471,0.123555,62.020000,1.094557,0.000000,0.000000,0.628960,0.002600,0.631560,0.945440,1,15724,65,2,1016,15789,25000,15501,15796,295,288,583,0.981759,0.981324,53,12,0.815385,2,0,1.000000,979,37,0.963583
472,0.230529,61.490000,1.094632,0.000000,0.000000,0.598400,0.002120,0.600520,0.917800,1,14960,53,2,808,15013,25000,14076,14508,432,937,1369,0.937587,0.970223,46,7,0.867925,1,1,0.500000,779,29,0.964109
473,0.178431,61.580000,1.092457,0.000000,0.000000,0.652080,0.002200,0.654280,0.941080,1,16302,55,8,890,16357,25000,15673,15960,287,684,971,0.958183,0.982018,50,5,0.909091,8,0,1.000000,863,27,0.969663
474,0.192991,61.850000,1.094443,0.000000,0.000000,0.591160,0.002680,0.593840,0.922680,1,14779,67,6,984,14846,25000,14200,14476,276,646,922,0.956487,0.980934,62,5,0.925373,6,0,1.000000,945,39,0.960366
475,0.168991,61.690000,1.099882,0.000000,0.000000,0.646280,0.002080,0.648360,0.922600,1,16157,52,1,834,16209,25000,15490,15888,398,719,1117,0.955642,0.974950,46,6,0.884615,0,1,0.000000,808,26,0.968825
476,0.162365,61.600000,1.096382,0.000000,0.000000,0.611160,0.001840,0.613000,0.923000,1,15279,46,0,918,15325,25000,14782,15264,482,543,1025,0.964568,0.968422,40,6,0.869565,0,0,0.000000,880,38,0.958606
