epoch,train_loss,global_test_acc,global_test_loss,personal_apa,personal_loss,core_clean_ratio,recover_ratio,train_ratio,agreement_ratio,recovery_trigger,core_count,recover_count,train_count,total_count,actual_train_clean_count,actual_round_clean_count,missed_clean_count,false_clean_count,total_wrong_count,actual_train_clean_ratio,clean_recall,recover_true_clean_count,recover_false_clean_count,recover_precision
93,1.105229,29.430000,2.027607,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,5000,0,5000,5000,3648,3648,0,1352,1352,0.729600,1.000000,0,0,0.000000
94,1.558713,28.380000,2.039745,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,5000,0,5000,5000,2692,2692,0,2308,2308,0.538400,1.000000,0,0,0.000000
95,0.845332,31.000000,1.957753,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,5000,0,5000,5000,4060,4060,0,940,940,0.812000,1.000000,0,0,0.000000
96,1.029413,30.110000,1.971949,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,5000,0,5000,5000,3888,3888,0,1112,1112,0.777600,1.000000,0,0,0.000000
97,1.809547,31.090000,1.993818,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,5000,0,5000,5000,2108,2108,0,2892,2892,0.421600,1.000000,0,0,0.000000
98,1.245982,28.880000,2.005866,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,5000,0,5000,5000,3424,3424,0,1576,1576,0.684800,1.000000,0,0,0.000000
99,1.079753,30.780000,1.955634,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0,5000,0,5000,5000,3648,3648,0,1352,1352,0.729600,1.000000,0,0,0.000000
100,0.438221,35.880000,1.881757,0.000000,0.000000,0.636400,0.000000,0.636400,0.906600,1,3182,0,3182,5000,2948,3124,176,234,410,0.926461,0.943662,0,0,0.000000
101,0.441113,40.030000,1.749843,0.000000,0.000000,0.652200,0.000000,0.652200,0.904600,1,3261,0,3261,5000,2918,3064,146,343,489,0.894818,0.952350,0,0,0.000000
102,0.623126,35.920000,1.767103,0.000000,0.000000,0.632000,0.000000,0.632000,0.832800,1,3160,0,3160,5000,2841,2940,99,319,418,0.899051,0.966327,0,0,0.000000
103,0.478291,29.770000,1.975793,0.000000,0.000000,0.712600,0.000000,0.712600,0.850400,1,3563,0,3563,5000,3277,3400,123,286,409,0.919731,0.963824,0,0,0.000000
104,0.499328,39.270000,1.716440,0.000000,0.000000,0.599600,0.000200,0.599800,0.848600,1,2998,1,2999,5000,2765,2920,155,234,389,0.921974,0.946918,1,0,1.000000
105,0.474393,36.360000,1.824756,0.000000,0.000000,0.592800,0.000000,0.592800,0.895800,1,2964,0,2964,5000,2563,2696,133,401,534,0.864710,0.950668,0,0,0.000000
106,0.525462,36.720000,1.778237,0.000000,0.000000,0.576000,0.000000,0.576000,0.863200,1,2880,0,2880,5000,2473,2564,91,407,498,0.858681,0.964509,0,0,0.000000
107,0.620832,29.890000,1.911014,0.000000,0.000000,0.500800,0.000000,0.500800,0.866600,1,2504,0,2504,5000,2218,2288,70,286,356,0.885783,0.969406,0,0,0.000000
108,0.361587,31.800000,1.837465,0.000000,0.000000,0.719400,0.000000,0.719400,0.873600,1,3597,0,3597,5000,3393,3532,139,204,343,0.943286,0.960646,0,0,0.000000
109,0.554520,36.430000,1.740055,0.000000,0.000000,0.621600,0.000400,0.622000,0.837600,1,3108,2,3110,5000,2722,2808,86,388,474,0.875241,0.969373,2,0,1.000000
110,0.687316,37.260000,1.754588,0.000000,0.000000,0.661000,0.000200,0.661200,0.793800,1,3305,1,3306,5000,2794,2876,82,512,594,0.845130,0.971488,1,0,1.000000
111,0.426633,37.780000,1.703815,0.000000,0.000000,0.628400,0.000000,0.628400,0.884000,1,3142,0,3142,5000,2841,2964,123,301,424,0.904201,0.958502,0,0,0.000000
112,0.320756,46.180000,1.604682,0.000000,0.000000,0.599800,0.000000,0.599800,0.890200,1,2999,0,2999,5000,2879,2976,97,120,217,0.959987,0.967406,0,0,0.000000
113,0.253988,41.860000,1.579534,0.000000,0.000000,0.640800,0.000000,0.640800,0.917000,1,3204,0,3204,5000,3145,3292,147,59,206,0.981586,0.955346,0,0,0.000000
114,0.410018,34.330000,1.896053,0.000000,0.000000,0.542400,0.000000,0.542400,0.869800,1,2712,0,2712,5000,2499,2604,105,213,318,0.921460,0.959677,0,0,0.000000
115,0.308730,44.960000,1.558111,0.000000,0.000000,0.691200,0.000200,0.691400,0.872000,1,3456,1,3457,5000,3397,3516,119,60,179,0.982644,0.966155,1,0,1.000000
116,0.260215,46.460000,1.522614,0.000000,0.000000,0.595000,0.000000,0.595000,0.930000,1,2975,0,2975,5000,2889,3068,179,86,265,0.971092,0.941656,0,0,0.000000
117,0.508107,36.740000,1.754869,0.000000,0.000000,0.562600,0.000000,0.562600,0.833600,1,2813,0,2813,5000,2569,2656,87,244,331,0.913260,0.967244,0,0,0.000000
118,0.319753,40.080000,1.779146,0.000000,0.000000,0.634600,0.000200,0.634800,0.897000,1,3173,1,3174,5000,3029,3120,91,145,236,0.954316,0.970833,1,0,1.000000
119,0.450264,42.720000,1.583045,0.000000,0.000000,0.626800,0.000000,0.626800,0.888400,1,3134,0,3134,5000,2824,2920,96,310,406,0.901085,0.967123,0,0,0.000000
120,0.281248,35.990000,1.749591,0.000000,0.000000,0.693800,0.000200,0.694000,0.929400,1,3469,1,3470,5000,3337,3444,107,133,240,0.961671,0.968931,1,0,1.000000
121,0.554751,45.270000,1.551084,0.000000,0.000000,0.548000,0.000200,0.548200,0.789600,1,2740,1,2741,5000,2368,2500,132,373,505,0.863918,0.947200,1,0,1.000000
122,0.382713,34.740000,1.723416,0.000000,0.000000,0.598800,0.000000,0.598800,0.864400,1,2994,0,2994,5000,2805,2916,111,189,300,0.936874,0.961934,0,0,0.000000
123,0.514358,33.890000,1.761594,0.000000,0.000000,0.616000,0.000000,0.616000,0.802000,1,3080,0,3080,5000,2727,2796,69,353,422,0.885390,0.975322,0,0,0.000000
124,0.332237,44.950000,1.516024,0.000000,0.000000,0.547600,0.000000,0.547600,0.894000,1,2738,0,2738,5000,2639,2712,73,99,172,0.963842,0.973083,0,0,0.000000
125,0.296977,31.550000,1.861988,0.000000,0.000000,0.561200,0.000200,0.561400,0.903800,1,2806,1,2807,5000,2731,2836,105,76,181,0.972925,0.962976,1,0,1.000000
126,0.535307,40.350000,1.623601,0.000000,0.000000,0.598400,0.000000,0.598400,0.821600,1,2992,0,2992,5000,2731,2824,93,261,354,0.912767,0.967068,0,0,0.000000
127,0.291585,50.420000,1.431181,0.000000,0.000000,0.612600,0.000200,0.612800,0.927600,1,3063,1,3064,5000,2973,3088,115,91,206,0.970300,0.962759,1,0,1.000000
