epoch,train_loss,global_test_acc,global_test_loss,personal_apa,personal_loss,core_clean_ratio,recover_ratio,train_ratio,agreement_ratio,recovery_trigger,score_count,core_count,recover_count,new_recover_count,recover_pool_count,train_count,total_count,actual_train_clean_count,actual_round_clean_count,missed_clean_count,false_clean_count,total_wrong_count,actual_train_clean_ratio,clean_recall,recover_true_clean_count,recover_false_clean_count,recover_precision,new_recover_true_clean_count,new_recover_false_clean_count,new_recover_precision,recover_pool_true_clean_count,recover_pool_false_clean_count,recover_pool_precision
231,0.120434,63.950000,1.043303,0.000000,0.000000,0.793320,0.001480,0.793320,0.941840,1,19796,19833,37,10,455,19833,25000,19734,20432,698,99,797,0.995008,0.965838,37,0,1.000000,10,0,1.000000,453,2,0.995604
232,0.111768,63.570000,1.057797,0.000000,0.000000,0.764520,0.001440,0.764520,0.960920,1,19077,19113,36,15,430,19113,25000,18997,19772,775,116,891,0.993931,0.960803,35,1,0.972222,15,0,1.000000,428,2,0.995349
233,0.163886,61.670000,1.131165,0.000000,0.000000,0.782760,0.001720,0.782760,0.931920,1,19526,19569,43,13,546,19569,25000,19391,19994,603,178,781,0.990904,0.969841,42,1,0.976744,13,0,1.000000,543,3,0.994505
234,0.133667,64.660000,1.017391,0.000000,0.000000,0.776560,0.001920,0.776560,0.943560,1,19366,19414,48,8,538,19414,25000,19290,20364,1074,124,1198,0.993613,0.947260,47,1,0.979167,7,1,0.875000,535,3,0.994424
235,0.130434,64.020000,1.044813,0.000000,0.000000,0.760240,0.001960,0.760240,0.943880,1,18957,19006,49,12,511,19006,25000,18863,19516,653,143,796,0.992476,0.966540,47,2,0.959184,12,0,1.000000,508,3,0.994129
236,0.118047,63.680000,1.058062,0.000000,0.000000,0.777320,0.002080,0.777320,0.928200,1,19381,19433,52,12,551,19433,25000,19308,19980,672,125,797,0.993568,0.966366,52,0,1.000000,12,0,1.000000,547,4,0.992740
237,0.124610,63.550000,1.063895,0.000000,0.000000,0.747240,0.001720,0.747240,0.947320,1,18638,18681,43,8,598,18681,25000,18533,19386,853,148,1001,0.992078,0.955999,43,0,1.000000,8,0,1.000000,595,3,0.994983
238,0.130123,65.160000,1.013917,0.000000,0.000000,0.761960,0.001400,0.761960,0.934200,1,19014,19049,35,9,440,19049,25000,18938,19950,1012,111,1123,0.994173,0.949273,35,0,1.000000,9,0,1.000000,437,3,0.993182
239,0.132586,63.630000,1.074347,0.000000,0.000000,0.775040,0.001640,0.775040,0.944360,1,19335,19376,41,7,503,19376,25000,19255,20064,809,121,930,0.993755,0.959679,40,1,0.975610,7,0,1.000000,499,4,0.992048
240,0.136391,65.190000,1.008734,0.000000,0.000000,0.754360,0.001960,0.754360,0.937080,1,18810,18859,49,18,616,18859,25000,18750,19966,1216,109,1325,0.994220,0.939096,48,1,0.979592,18,0,1.000000,614,2,0.996753
241,0.141471,63.990000,1.050662,0.000000,0.000000,0.746680,0.002520,0.746680,0.924480,1,18604,18667,63,17,581,18667,25000,18534,19480,946,133,1079,0.992875,0.951437,61,2,0.968254,17,0,1.000000,577,4,0.993115
242,0.120189,65.170000,1.018042,0.000000,0.000000,0.780240,0.001760,0.780240,0.948720,1,19462,19506,44,11,524,19506,25000,19395,20234,839,111,950,0.994309,0.958535,43,1,0.977273,11,0,1.000000,521,3,0.994275
243,0.134538,63.090000,1.054276,0.000000,0.000000,0.739720,0.001320,0.739720,0.934240,1,18460,18493,33,3,480,18493,25000,18371,19324,953,122,1075,0.993403,0.950683,33,0,1.000000,3,0,1.000000,479,1,0.997917
244,0.133894,64.960000,1.013606,0.000000,0.000000,0.784280,0.002000,0.784280,0.937960,1,19557,19607,50,12,507,19607,25000,19477,20368,891,130,1021,0.993370,0.956255,50,0,1.000000,12,0,1.000000,504,3,0.994083
245,0.120040,65.380000,1.013544,0.000000,0.000000,0.790200,0.001680,0.790200,0.952360,1,19713,19755,42,9,577,19755,25000,19667,20428,761,88,849,0.995545,0.962747,41,1,0.976190,9,0,1.000000,573,4,0.993068
246,0.132650,64.830000,1.021340,0.000000,0.000000,0.764760,0.001520,0.764760,0.937080,1,19081,19119,38,9,577,19119,25000,18994,19648,654,125,779,0.993462,0.966714,38,0,1.000000,9,0,1.000000,573,4,0.993068
247,0.111176,65.090000,1.011616,0.000000,0.000000,0.780360,0.001240,0.780360,0.952960,1,19478,19509,31,5,510,19509,25000,19384,20258,874,125,999,0.993593,0.956857,31,0,1.000000,5,0,1.000000,506,4,0.992157
248,0.129489,64.560000,1.035831,0.000000,0.000000,0.795360,0.001160,0.795360,0.946440,1,19855,19884,29,5,568,19884,25000,19769,20428,659,115,774,0.994216,0.967740,28,1,0.965517,5,0,1.000000,564,4,0.992958
249,0.116062,64.210000,1.047022,0.000000,0.000000,0.784320,0.001560,0.784320,0.952280,1,19569,19608,39,9,520,19608,25000,19476,20110,634,132,766,0.993268,0.968473,39,0,1.000000,9,0,1.000000,517,3,0.994231
250,0.138502,65.450000,1.005894,0.000000,0.000000,0.783480,0.001480,0.783480,0.941640,1,19550,19587,37,13,604,19587,25000,19467,19898,431,120,551,0.993873,0.978340,35,2,0.945946,13,0,1.000000,601,3,0.995033
251,0.124596,66.000000,0.994984,0.000000,0.000000,0.756600,0.001760,0.756600,0.946560,1,18871,18915,44,8,625,18915,25000,18774,19632,858,141,999,0.992546,0.956296,44,0,1.000000,8,0,1.000000,622,3,0.995200
252,0.124408,64.390000,1.031736,0.000000,0.000000,0.762280,0.001440,0.762280,0.939960,1,19021,19057,36,3,542,19057,25000,18931,19840,909,126,1035,0.993388,0.954183,34,2,0.944444,2,1,0.666667,539,3,0.994465
253,0.126073,65.010000,1.006641,0.000000,0.000000,0.785040,0.001400,0.785040,0.940880,1,19591,19626,35,6,557,19626,25000,19498,20216,718,128,846,0.993478,0.964484,32,3,0.914286,5,1,0.833333,551,6,0.989228
254,0.119967,63.700000,1.060158,0.000000,0.000000,0.775760,0.001600,0.775760,0.939800,1,19354,19394,40,6,639,19394,25000,19261,19876,615,133,748,0.993142,0.969058,39,1,0.975000,6,0,1.000000,635,4,0.993740
255,0.113094,65.210000,1.009827,0.000000,0.000000,0.777080,0.001680,0.777080,0.954640,1,19385,19427,42,7,577,19427,25000,19309,19926,617,118,735,0.993926,0.969035,42,0,1.000000,7,0,1.000000,572,5,0.991334
256,0.135728,64.620000,1.032006,0.000000,0.000000,0.796960,0.001840,0.796960,0.923200,1,19878,19924,46,13,667,19924,25000,19799,20290,491,125,616,0.993726,0.975801,45,1,0.978261,13,0,1.000000,664,3,0.995502
257,0.116975,64.260000,1.044999,0.000000,0.000000,0.766880,0.001760,0.766880,0.951080,1,19128,19172,44,14,710,19172,25000,19054,19638,584,118,702,0.993845,0.970262,42,2,0.954545,13,1,0.928571,704,6,0.991549
258,0.132099,64.570000,1.025780,0.000000,0.000000,0.780600,0.001360,0.780600,0.941040,1,19481,19515,34,8,572,19515,25000,19418,20050,632,97,729,0.995029,0.968479,33,1,0.970588,7,1,0.875000,567,5,0.991259
259,0.100222,62.790000,1.095199,0.000000,0.000000,0.799000,0.001440,0.799000,0.954080,1,19939,19975,36,10,577,19975,25000,19881,20332,451,94,545,0.995294,0.977818,35,1,0.972222,10,0,1.000000,574,3,0.994801
260,0.134778,64.350000,1.021492,0.000000,0.000000,0.789760,0.001760,0.789760,0.945760,1,19700,19744,44,8,647,19744,25000,19624,20120,496,120,616,0.993922,0.975348,44,0,1.000000,8,0,1.000000,639,8,0.987635
261,0.117850,64.130000,1.039939,0.000000,0.000000,0.763400,0.001480,0.763400,0.950200,1,19048,19085,37,7,576,19085,25000,18968,19614,646,117,763,0.993870,0.967064,37,0,1.000000,7,0,1.000000,570,6,0.989583
262,0.121494,63.000000,1.068824,0.000000,0.000000,0.787840,0.001120,0.787840,0.944840,1,19668,19696,28,5,654,19696,25000,19601,20064,463,95,558,0.995177,0.976924,28,0,1.000000,5,0,1.000000,650,4,0.993884
263,0.145295,63.090000,1.059459,0.000000,0.000000,0.777280,0.001600,0.777280,0.932280,1,19392,19432,40,5,610,19432,25000,19318,20168,850,114,964,0.994133,0.957854,40,0,1.000000,5,0,1.000000,608,2,0.996721
264,0.115485,64.610000,1.025665,0.000000,0.000000,0.774440,0.001480,0.774440,0.947800,1,19324,19361,37,5,608,19361,25000,19236,19890,654,125,779,0.993544,0.967119,36,1,0.972973,5,0,1.000000,604,4,0.993421
265,0.134475,63.980000,1.051621,0.000000,0.000000,0.775400,0.002120,0.775400,0.940720,1,19332,19385,53,11,686,19385,25000,19247,19742,495,138,633,0.992881,0.974927,53,0,1.000000,11,0,1.000000,680,6,0.991254
266,0.135889,62.910000,1.074545,0.000000,0.000000,0.788120,0.001920,0.788120,0.938800,1,19655,19703,48,13,715,19703,25000,19580,20064,484,123,607,0.993757,0.975877,48,0,1.000000,13,0,1.000000,707,8,0.988811
267,0.121983,66.570000,0.976218,0.000000,0.000000,0.779400,0.001080,0.779400,0.945760,1,19458,19485,27,10,629,19485,25000,19365,20254,889,120,1009,0.993841,0.956107,26,1,0.962963,10,0,1.000000,623,6,0.990461
268,0.117112,64.350000,1.047091,0.000000,0.000000,0.808560,0.001520,0.808560,0.944560,1,20176,20214,38,4,606,20214,25000,20094,20446,352,120,472,0.994064,0.982784,37,1,0.973684,4,0,1.000000,600,6,0.990099
269,0.135888,65.810000,1.001225,0.000000,0.000000,0.773280,0.001960,0.773280,0.936720,1,19283,19332,49,8,711,19332,25000,19214,19814,600,118,718,0.993896,0.969718,49,0,1.000000,8,0,1.000000,706,5,0.992968
270,0.114707,64.170000,1.038331,0.000000,0.000000,0.786760,0.001560,0.786760,0.955720,1,19630,19669,39,10,614,19669,25000,19582,19998,416,87,503,0.995577,0.979198,39,0,1.000000,10,0,1.000000,608,6,0.990228
271,0.112345,66.150000,0.984960,0.000000,0.000000,0.793000,0.001840,0.793000,0.952680,1,19779,19825,46,12,601,19825,25000,19735,20106,371,90,461,0.995460,0.981548,46,0,1.000000,12,0,1.000000,596,5,0.991681
272,0.140667,67.160000,0.965221,0.000000,0.000000,0.788600,0.001360,0.788600,0.918200,1,19681,19715,34,2,687,19715,25000,19606,20170,564,109,673,0.994471,0.972038,34,0,1.000000,2,0,1.000000,685,2,0.997089
273,0.129027,63.550000,1.037542,0.000000,0.000000,0.787520,0.002000,0.787520,0.948680,1,19638,19688,50,4,675,19688,25000,19592,20424,832,96,928,0.995124,0.959264,50,0,1.000000,4,0,1.000000,673,2,0.997037
274,0.116499,64.050000,1.044037,0.000000,0.000000,0.806000,0.001560,0.806000,0.946160,1,20111,20150,39,9,685,20150,25000,20040,20464,424,110,534,0.994541,0.979281,38,1,0.974359,9,0,1.000000,679,6,0.991241
275,0.122050,64.350000,1.036051,0.000000,0.000000,0.788920,0.002200,0.788920,0.952080,1,19668,19723,55,7,665,19723,25000,19597,20492,895,126,1021,0.993612,0.956324,52,3,0.945455,7,0,1.000000,658,7,0.989474
276,0.147340,65.460000,0.994246,0.000000,0.000000,0.793720,0.002080,0.793720,0.914000,1,19791,19843,52,10,721,19843,25000,19721,20432,711,122,833,0.993852,0.965202,51,1,0.980769,10,0,1.000000,715,6,0.991678
277,0.113258,65.020000,1.016666,0.000000,0.000000,0.783760,0.002000,0.783760,0.956000,1,19544,19594,50,6,664,19594,25000,19469,19920,451,125,576,0.993620,0.977359,48,2,0.960000,6,0,1.000000,656,8,0.987952
278,0.119003,64.630000,1.011699,0.000000,0.000000,0.781560,0.002080,0.781560,0.931360,1,19487,19539,52,5,754,19539,25000,19440,20360,920,99,1019,0.994933,0.954813,51,1,0.980769,5,0,1.000000,749,5,0.993369
279,0.119372,65.270000,0.995972,0.000000,0.000000,0.804000,0.001560,0.804000,0.934520,1,20061,20100,39,7,631,20100,25000,20017,20614,597,83,680,0.995871,0.971039,37,2,0.948718,7,0,1.000000,628,3,0.995246
280,0.110438,65.290000,1.004860,0.000000,0.000000,0.768720,0.002920,0.768720,0.950000,1,19145,19218,73,17,588,19218,25000,19094,19888,794,124,918,0.993548,0.960076,73,0,1.000000,17,0,1.000000,582,6,0.989796
281,0.120660,66.840000,0.970946,0.000000,0.000000,0.769800,0.003040,0.769800,0.946120,1,19169,19245,76,21,800,19245,25000,19114,19852,738,131,869,0.993193,0.962825,75,1,0.986842,21,0,1.000000,792,8,0.990000
282,0.130379,66.560000,0.976649,0.000000,0.000000,0.771680,0.001800,0.771680,0.937600,1,19247,19292,45,6,837,19292,25000,19151,19820,669,141,810,0.992691,0.966246,44,1,0.977778,6,0,1.000000,833,4,0.995221
283,0.121223,65.670000,0.998631,0.000000,0.000000,0.790080,0.001840,0.790080,0.945440,1,19706,19752,46,5,787,19752,25000,19624,20284,660,128,788,0.993520,0.967462,46,0,1.000000,5,0,1.000000,779,8,0.989835
284,0.127403,65.470000,1.012081,0.000000,0.000000,0.788000,0.001840,0.788000,0.946640,1,19654,19700,46,10,686,19700,25000,19572,20018,446,128,574,0.993503,0.977720,45,1,0.978261,10,0,1.000000,679,7,0.989796
285,0.120272,66.790000,0.962589,0.000000,0.000000,0.786200,0.001720,0.786200,0.948840,1,19612,19655,43,11,664,19655,25000,19547,19932,385,108,493,0.994505,0.980684,42,1,0.976744,11,0,1.000000,661,3,0.995482
286,0.107276,64.910000,1.017435,0.000000,0.000000,0.771560,0.002840,0.771560,0.962240,1,19218,19289,71,20,711,19289,25000,19174,19962,788,115,903,0.994038,0.960525,71,0,1.000000,20,0,1.000000,704,7,0.990155
287,0.110050,63.880000,1.060575,0.000000,0.000000,0.773200,0.002160,0.773200,0.959440,1,19276,19330,54,3,701,19330,25000,19212,19778,566,118,684,0.993895,0.971382,54,0,1.000000,3,0,1.000000,696,5,0.992867
288,0.116905,66.340000,0.981022,0.000000,0.000000,0.766240,0.002480,0.766240,0.942640,1,19094,19156,62,14,790,19156,25000,19030,19674,644,126,770,0.993422,0.967266,60,2,0.967742,14,0,1.000000,784,6,0.992405
289,0.115461,63.440000,1.046509,0.000000,0.000000,0.776760,0.002360,0.776760,0.948240,1,19360,19419,59,9,711,19419,25000,19288,19924,636,131,767,0.993254,0.968079,59,0,1.000000,9,0,1.000000,706,5,0.992968
290,0.103533,65.000000,1.030908,0.000000,0.000000,0.772760,0.001560,0.772760,0.959800,1,19280,19319,39,9,688,19319,25000,19222,19980,758,97,855,0.994979,0.962062,39,0,1.000000,9,0,1.000000,687,1,0.998547
291,0.090535,65.010000,1.012128,0.000000,0.000000,0.796360,0.002040,0.796360,0.964920,1,19858,19909,51,8,634,19909,25000,19817,20428,611,92,703,0.995379,0.970090,50,1,0.980392,8,0,1.000000,631,3,0.995268
292,0.131767,67.030000,0.965114,0.000000,0.000000,0.770760,0.001960,0.770760,0.943760,1,19220,19269,49,8,774,19269,25000,19138,20028,890,131,1021,0.993202,0.955562,47,2,0.959184,7,1,0.875000,768,6,0.992248
293,0.096502,64.490000,1.046164,0.000000,0.000000,0.768200,0.001960,0.768200,0.963720,1,19156,19205,49,8,765,19205,25000,19100,19660,560,105,665,0.994533,0.971516,46,3,0.938776,8,0,1.000000,760,5,0.993464
294,0.125550,65.980000,0.988352,0.000000,0.000000,0.767080,0.001960,0.767080,0.941840,1,19128,19177,49,9,822,19177,25000,19048,19718,670,129,799,0.993273,0.966021,49,0,1.000000,9,0,1.000000,817,5,0.993917
295,0.099062,65.390000,1.009100,0.000000,0.000000,0.800560,0.001400,0.800560,0.956920,1,19979,20014,35,8,680,20014,25000,19927,20508,581,87,668,0.995653,0.971670,34,1,0.971429,8,0,1.000000,674,6,0.991176
296,0.119257,66.310000,0.981767,0.000000,0.000000,0.768480,0.001160,0.768480,0.935680,1,19183,19212,29,5,723,19212,25000,19092,19872,780,120,900,0.993754,0.960749,29,0,1.000000,5,0,1.000000,719,4,0.994467
297,0.106044,66.460000,0.979531,0.000000,0.000000,0.794480,0.001480,0.794480,0.962920,1,19825,19862,37,6,777,19862,25000,19752,20378,626,110,736,0.994462,0.969281,36,1,0.972973,6,0,1.000000,772,5,0.993565
298,0.127047,65.750000,1.002561,0.000000,0.000000,0.774120,0.001960,0.774120,0.942920,1,19304,19353,49,9,860,19353,25000,19213,19892,679,140,819,0.992766,0.965866,47,2,0.959184,9,0,1.000000,854,6,0.993023
299,0.117256,64.740000,1.023403,0.000000,0.000000,0.781520,0.001960,0.781520,0.942040,1,19489,19538,49,12,768,19538,25000,19442,20090,648,96,744,0.995086,0.967745,49,0,1.000000,12,0,1.000000,763,5,0.993490
300,0.133800,66.200000,0.977860,0.000000,0.000000,0.790560,0.001480,0.790560,0.947160,1,19727,19764,37,8,796,19764,25000,19647,20046,399,117,516,0.994080,0.980096,35,2,0.945946,8,0,1.000000,792,4,0.994975
301,0.119265,64.450000,1.039902,0.000000,0.000000,0.775080,0.002000,0.775080,0.955560,1,19327,19377,50,9,819,19377,25000,19257,20056,799,120,919,0.993807,0.960162,49,1,0.980000,9,0,1.000000,815,4,0.995116
302,0.146257,66.070000,0.978942,0.000000,0.000000,0.805880,0.001520,0.805880,0.948120,1,20109,20147,38,8,777,20147,25000,20007,20606,599,140,739,0.993051,0.970931,38,0,1.000000,8,0,1.000000,773,4,0.994852
303,0.112904,66.250000,0.978474,0.000000,0.000000,0.787320,0.002280,0.787320,0.951400,1,19626,19683,57,6,864,19683,25000,19557,19964,407,126,533,0.993599,0.979613,56,1,0.982456,6,0,1.000000,855,9,0.989583
304,0.097321,65.530000,0.997104,0.000000,0.000000,0.800600,0.001640,0.800600,0.958960,1,19974,20015,41,2,758,20015,25000,19922,20346,424,93,517,0.995353,0.979161,41,0,1.000000,2,0,1.000000,755,3,0.996042
305,0.121907,65.560000,0.999954,0.000000,0.000000,0.792160,0.001560,0.792160,0.954280,1,19765,19804,39,5,701,19804,25000,19702,20532,830,102,932,0.994850,0.959575,39,0,1.000000,5,0,1.000000,698,3,0.995720
306,0.126805,62.610000,1.064047,0.000000,0.000000,0.795360,0.002240,0.795360,0.933400,1,19828,19884,56,14,804,19884,25000,19754,20456,702,130,832,0.993462,0.965682,55,1,0.982143,14,0,1.000000,798,6,0.992537
307,0.106004,65.570000,1.006369,0.000000,0.000000,0.774040,0.002080,0.774040,0.952240,1,19299,19351,52,7,798,19351,25000,19239,19802,563,112,675,0.994212,0.971569,51,1,0.980769,7,0,1.000000,793,5,0.993734
308,0.108958,64.360000,1.027652,0.000000,0.000000,0.783600,0.002120,0.783600,0.953040,1,19537,19590,53,14,783,19590,25000,19479,20218,739,111,850,0.994334,0.963448,52,1,0.981132,13,1,0.928571,778,5,0.993614
309,0.114561,65.560000,1.000632,0.000000,0.000000,0.774280,0.002040,0.774280,0.949600,1,19306,19357,51,10,829,19357,25000,19234,20060,826,123,949,0.993646,0.958824,51,0,1.000000,10,0,1.000000,825,4,0.995175
310,0.109326,66.550000,0.972225,0.000000,0.000000,0.780200,0.001560,0.780200,0.946840,1,19466,19505,39,11,847,19505,25000,19400,20234,834,105,939,0.994617,0.958782,39,0,1.000000,11,0,1.000000,843,4,0.995277
311,0.127658,65.890000,0.994474,0.000000,0.000000,0.789440,0.002120,0.789440,0.934360,1,19683,19736,53,8,903,19736,25000,19617,20000,383,119,502,0.993970,0.980850,50,3,0.943396,7,1,0.875000,896,7,0.992248
312,0.110247,65.380000,1.018707,0.000000,0.000000,0.803920,0.001840,0.803920,0.958680,1,20052,20098,46,11,876,20098,25000,20006,20376,370,92,462,0.995422,0.981841,46,0,1.000000,11,0,1.000000,871,5,0.994292
313,0.117644,64.510000,1.024586,0.000000,0.000000,0.757000,0.001840,0.757000,0.951320,1,18879,18925,46,5,945,18925,25000,18802,19456,654,123,777,0.993501,0.966386,45,1,0.978261,5,0,1.000000,938,7,0.992593
314,0.114693,64.690000,1.018389,0.000000,0.000000,0.800240,0.002640,0.800240,0.943120,1,19940,20006,66,13,852,20006,25000,19913,20286,373,93,466,0.995351,0.981613,66,0,1.000000,13,0,1.000000,847,5,0.994131
315,0.092685,65.330000,1.008740,0.000000,0.000000,0.792840,0.001760,0.792840,0.965240,1,19777,19821,44,3,653,19821,25000,19739,20304,565,82,647,0.995863,0.972173,44,0,1.000000,3,0,1.000000,649,4,0.993874
316,0.103428,64.830000,1.011532,0.000000,0.000000,0.774560,0.002640,0.774560,0.952440,1,19298,19364,66,13,834,19364,25000,19242,19840,598,122,720,0.993700,0.969859,63,3,0.954545,13,0,1.000000,827,7,0.991607
317,0.093478,65.400000,1.020707,0.000000,0.000000,0.790360,0.001960,0.790360,0.957360,1,19710,19759,49,10,826,19759,25000,19656,20216,560,103,663,0.994787,0.972299,48,1,0.979592,10,0,1.000000,821,5,0.993947
318,0.100152,65.210000,1.014398,0.000000,0.000000,0.787440,0.001840,0.787440,0.954200,1,19640,19686,46,8,913,19686,25000,19584,19852,268,102,370,0.994819,0.986500,44,2,0.956522,8,0,1.000000,910,3,0.996714
319,0.116157,65.760000,0.995806,0.000000,0.000000,0.788400,0.001920,0.788400,0.938240,1,19662,19710,48,15,888,19710,25000,19615,20426,811,95,906,0.995180,0.960296,47,1,0.979167,15,0,1.000000,884,4,0.995495
320,0.115071,65.850000,1.004798,0.000000,0.000000,0.791800,0.001840,0.791800,0.950320,1,19749,19795,46,6,898,19795,25000,19682,20076,394,113,507,0.994291,0.980375,45,1,0.978261,6,0,1.000000,891,7,0.992205
321,0.115956,66.460000,0.975153,0.000000,0.000000,0.765360,0.002200,0.765360,0.942560,1,19079,19134,55,15,988,19134,25000,18994,19820,826,140,966,0.992683,0.958325,55,0,1.000000,15,0,1.000000,980,8,0.991903
322,0.116119,67.790000,0.940439,0.000000,0.000000,0.772640,0.001720,0.772640,0.941040,1,19273,19316,43,11,834,19316,25000,19200,20010,810,116,926,0.993995,0.959520,40,3,0.930233,10,1,0.909091,826,8,0.990408
323,0.127667,66.260000,0.985401,0.000000,0.000000,0.763520,0.001600,0.763520,0.942080,1,19048,19088,40,3,835,19088,25000,18982,19540,558,106,664,0.994447,0.971443,38,2,0.950000,3,0,1.000000,828,7,0.991617
324,0.097274,65.670000,1.000008,0.000000,0.000000,0.784760,0.001400,0.784760,0.953000,1,19584,19619,35,5,864,19619,25000,19511,20124,613,108,721,0.994495,0.969539,35,0,1.000000,5,0,1.000000,860,4,0.995370
325,0.104116,66.070000,0.989222,0.000000,0.000000,0.770880,0.001760,0.770880,0.965520,1,19228,19272,44,7,711,19272,25000,19172,19946,774,100,874,0.994811,0.961195,42,2,0.954545,7,0,1.000000,706,5,0.992968
326,0.117582,66.230000,0.982150,0.000000,0.000000,0.796160,0.001760,0.796160,0.952960,1,19860,19904,44,7,878,19904,25000,19784,20370,586,120,706,0.993971,0.971232,44,0,1.000000,7,0,1.000000,871,7,0.992027
327,0.108361,65.770000,0.999103,0.000000,0.000000,0.789400,0.001560,0.789400,0.951560,1,19696,19735,39,3,925,19735,25000,19615,20172,557,120,677,0.993919,0.972387,39,0,1.000000,3,0,1.000000,921,4,0.995676
328,0.110137,64.270000,1.031771,0.000000,0.000000,0.787360,0.002440,0.787360,0.958560,1,19623,19684,61,16,962,19684,25000,19561,19902,341,123,464,0.993751,0.982866,60,1,0.983607,15,1,0.937500,955,7,0.992723
329,0.118242,67.480000,0.947828,0.000000,0.000000,0.770120,0.001880,0.770120,0.938240,1,19206,19253,47,8,1021,19253,25000,19138,19734,596,115,711,0.994027,0.969798,45,2,0.957447,8,0,1.000000,1015,6,0.994123
330,0.093138,66.810000,0.971668,0.000000,0.000000,0.795480,0.003960,0.795480,0.962960,1,19788,19887,99,20,912,19887,25000,19788,20538,750,99,849,0.995022,0.963482,97,2,0.979798,20,0,1.000000,900,12,0.986842
331,0.109746,65.640000,1.013901,0.000000,0.000000,0.763560,0.002200,0.763560,0.950840,1,19034,19089,55,3,1065,19089,25000,18971,19572,601,118,719,0.993818,0.969293,53,2,0.963636,3,0,1.000000,1057,8,0.992488
332,0.111661,66.390000,0.982659,0.000000,0.000000,0.767960,0.002160,0.767960,0.954960,1,19145,19199,54,3,966,19199,25000,19069,19812,743,130,873,0.993229,0.962497,53,1,0.981481,3,0,1.000000,960,6,0.993789
333,0.111568,65.460000,0.992187,0.000000,0.000000,0.783640,0.001720,0.783640,0.952760,1,19548,19591,43,9,821,19591,25000,19453,20010,557,138,695,0.992956,0.972164,43,0,1.000000,9,0,1.000000,812,9,0.989038
334,0.097266,65.270000,1.018536,0.000000,0.000000,0.797040,0.002160,0.797040,0.956440,1,19872,19926,54,8,937,19926,25000,19816,20152,336,110,446,0.994480,0.983327,53,1,0.981481,8,0,1.000000,927,10,0.989328
335,0.112084,64.920000,1.012584,0.000000,0.000000,0.777360,0.001440,0.777360,0.949840,1,19398,19434,36,7,850,19434,25000,19328,20028,700,106,806,0.994546,0.965049,36,0,1.000000,7,0,1.000000,842,8,0.990588
336,0.118842,66.280000,0.979094,0.000000,0.000000,0.767880,0.001920,0.767880,0.945320,1,19149,19197,48,8,1003,19197,25000,19079,19612,533,118,651,0.993853,0.972823,47,1,0.979167,8,0,1.000000,998,5,0.995015
337,0.117513,66.010000,0.997115,0.000000,0.000000,0.784360,0.002080,0.784360,0.952120,1,19557,19609,52,9,913,19609,25000,19483,20260,777,126,903,0.993574,0.961649,50,2,0.961538,9,0,1.000000,904,9,0.990142
338,0.126681,66.320000,0.987921,0.000000,0.000000,0.778760,0.002840,0.778760,0.935440,1,19398,19469,71,6,858,19469,25000,19358,19776,418,111,529,0.994299,0.978863,70,1,0.985915,6,0,1.000000,851,7,0.991841
339,0.116219,65.200000,1.000402,0.000000,0.000000,0.784000,0.002840,0.784000,0.951720,1,19529,19600,71,4,914,19600,25000,19470,20032,562,130,692,0.993367,0.971945,69,2,0.971831,4,0,1.000000,906,8,0.991247
340,0.115507,64.730000,1.039714,0.000000,0.000000,0.764360,0.002480,0.764360,0.948600,1,19047,19109,62,7,1041,19109,25000,18978,19554,576,131,707,0.993145,0.970543,61,1,0.983871,7,0,1.000000,1033,8,0.992315
341,0.126554,66.940000,0.960418,0.000000,0.000000,0.784280,0.001640,0.784280,0.944920,1,19566,19607,41,6,889,19607,25000,19510,20030,520,97,617,0.995053,0.974039,41,0,1.000000,6,0,1.000000,888,1,0.998875
342,0.099669,66.670000,0.975109,0.000000,0.000000,0.778240,0.002240,0.778240,0.957880,1,19400,19456,56,6,934,19456,25000,19368,19884,516,88,604,0.995477,0.974049,55,1,0.982143,6,0,1.000000,930,4,0.995717
343,0.090877,64.220000,1.057293,0.000000,0.000000,0.799120,0.001640,0.799120,0.960880,1,19937,19978,41,7,812,19978,25000,19889,20368,479,89,568,0.995545,0.976483,41,0,1.000000,7,0,1.000000,805,7,0.991379
344,0.118797,67.150000,0.962073,0.000000,0.000000,0.774200,0.002760,0.774200,0.956240,1,19286,19355,69,15,927,19355,25000,19238,19840,602,117,719,0.993955,0.969657,68,1,0.985507,15,0,1.000000,918,9,0.990291
345,0.097100,64.530000,1.031329,0.000000,0.000000,0.812040,0.001800,0.812040,0.958560,1,20256,20301,45,6,1031,20301,25000,20214,20534,320,87,407,0.995714,0.984416,44,1,0.977778,6,0,1.000000,1024,7,0.993210
346,0.117092,65.870000,0.983173,0.000000,0.000000,0.788760,0.002120,0.788760,0.947320,1,19666,19719,53,8,1094,19719,25000,19606,20196,590,113,703,0.994269,0.970786,51,2,0.962264,8,0,1.000000,1086,8,0.992687
347,0.118082,65.150000,1.004338,0.000000,0.000000,0.789920,0.001720,0.789920,0.956480,1,19705,19748,43,3,917,19748,25000,19648,20386,738,100,838,0.994936,0.963799,41,2,0.953488,3,0,1.000000,911,6,0.993457
348,0.125480,65.430000,1.000639,0.000000,0.000000,0.767320,0.002520,0.767320,0.951560,1,19120,19183,63,6,1087,19183,25000,19067,19840,773,116,889,0.993953,0.961038,61,2,0.968254,6,0,1.000000,1079,8,0.992640
