epoch,train_loss,global_test_acc,global_test_loss,correction_apa,correction_loss,core_ratio,recover_clean_ratio,corrected_ratio,net1_train_ratio,correction_trigger,core_count,recover_clean_count,corrected_count,net1_return_count,net1_train_count,net2_train_count,total_count,actual_net1_label_correct_count,actual_round_clean_count,selected_original_clean_count,missed_clean_count,false_train_label_count,correction_correct_count,correction_false_count,persistent_update_count,correction_acc,agg_weight_sum,actual_net1_label_correct_ratio,orig_clean_recall
372,0.360274,52.470000,1.333893,0.000000,0.000000,0.712760,0.000000,0.000000,0.712760,0,17819,0,0,0,17819,17819,25000,15999,16592,15999,593,1820,0,0,0,0.000000,25000.000000,0.897862,0.964260
373,0.281702,52.470000,1.343028,0.000000,0.000000,0.723520,0.000000,0.000000,0.723520,0,18088,0,0,0,18088,18088,25000,16599,17232,16599,633,1489,0,0,0,0.000000,25000.000000,0.917680,0.963266
374,0.361570,53.480000,1.300083,0.000000,0.000000,0.705920,0.000000,0.000000,0.705920,0,17648,0,0,0,17648,17648,25000,15453,15997,15453,544,2195,0,0,0,0.000000,25000.000000,0.875623,0.965994
375,0.341188,52.930000,1.315434,0.000000,0.000000,0.701200,0.000120,0.001080,0.701320,1,17530,3,27,3,17533,17560,25000,15427,16024,15427,597,2106,25,2,27,0.925926,25000.000000,0.879884,0.962743
376,0.328950,52.990000,1.315145,0.000000,0.000000,0.691800,0.000000,0.000000,0.691800,0,17295,0,0,0,17295,17295,25000,15263,15783,15263,520,2032,0,0,0,0.000000,25000.000000,0.882509,0.967053
377,0.314375,52.760000,1.338649,0.000000,0.000000,0.708840,0.000000,0.000000,0.708840,0,17721,0,0,0,17721,17721,25000,15670,16276,15670,606,2051,0,0,0,0.000000,25000.000000,0.884262,0.962767
378,0.334441,52.950000,1.330385,0.000000,0.000000,0.685920,0.000000,0.000000,0.685920,0,17148,0,0,0,17148,17148,25000,15093,15704,15093,611,2055,0,0,0,0.000000,25000.000000,0.880161,0.961093
379,0.336650,53.730000,1.311643,0.000000,0.000000,0.707440,0.000000,0.000000,0.707440,0,17686,0,0,0,17686,17686,25000,15519,16051,15519,532,2167,0,0,0,0.000000,25000.000000,0.877474,0.966856
380,0.313022,52.550000,1.351658,0.000000,0.000000,0.690480,0.000240,0.001720,0.690720,1,17262,6,43,6,17268,17311,25000,15225,15842,15225,617,2043,40,3,43,0.930233,25000.000000,0.881689,0.961053
381,0.330982,53.020000,1.337853,0.000000,0.000000,0.719760,0.000000,0.000000,0.719760,0,17994,0,0,0,17994,17994,25000,16125,16788,16125,663,1869,0,0,0,0.000000,25000.000000,0.896132,0.960508
382,0.316966,52.250000,1.344620,0.000000,0.000000,0.710600,0.000000,0.000000,0.710600,0,17765,0,0,0,17765,17765,25000,15879,16507,15879,628,1886,0,0,0,0.000000,25000.000000,0.893836,0.961956
383,0.384095,53.420000,1.311691,0.000000,0.000000,0.706160,0.000000,0.000000,0.706160,0,17654,0,0,0,17654,17654,25000,15496,16061,15496,565,2158,0,0,0,0.000000,25000.000000,0.877761,0.964822
384,0.325941,53.290000,1.311383,0.000000,0.000000,0.743320,0.000000,0.000000,0.743320,0,18583,0,0,0,18583,18583,25000,16472,17028,16472,556,2111,0,0,0,0.000000,25000.000000,0.886402,0.967348
385,0.323051,53.750000,1.307415,0.000000,0.000000,0.703880,0.000360,0.001960,0.704240,1,17597,9,49,9,17606,17655,25000,15538,16215,15538,677,2068,45,4,49,0.918367,25000.000000,0.882540,0.958249
386,0.311249,52.720000,1.312681,0.000000,0.000000,0.711760,0.000000,0.000000,0.711760,0,17794,0,0,0,17794,17794,25000,15813,16459,15813,646,1981,0,0,0,0.000000,25000.000000,0.888670,0.960751
387,0.318588,52.790000,1.317183,0.000000,0.000000,0.722080,0.000000,0.000000,0.722080,0,18052,0,0,0,18052,18052,25000,16182,16832,16182,650,1870,0,0,0,0.000000,25000.000000,0.896410,0.961383
388,0.300831,52.270000,1.342532,0.000000,0.000000,0.748720,0.000000,0.000000,0.748720,0,18718,0,0,0,18718,18718,25000,17094,17679,17094,585,1624,0,0,0,0.000000,25000.000000,0.913239,0.966910
389,0.340321,52.480000,1.324761,0.000000,0.000000,0.711560,0.000000,0.000000,0.711560,0,17789,0,0,0,17789,17789,25000,15645,16152,15645,507,2144,0,0,0,0.000000,25000.000000,0.879476,0.968611
390,0.294394,52.400000,1.331021,0.000000,0.000000,0.710680,0.000200,0.001720,0.710880,1,17767,5,43,5,17772,17815,25000,16138,16729,16138,591,1634,39,4,43,0.906977,25000.000000,0.908058,0.964672
391,0.343625,53.880000,1.313674,0.000000,0.000000,0.692840,0.000000,0.000000,0.692840,0,17321,0,0,0,17321,17321,25000,15221,15797,15221,576,2100,0,0,0,0.000000,25000.000000,0.878760,0.963537
392,0.346699,53.720000,1.308386,0.000000,0.000000,0.709520,0.000000,0.000000,0.709520,0,17738,0,0,0,17738,17738,25000,15469,16081,15469,612,2269,0,0,0,0.000000,25000.000000,0.872083,0.961943
393,0.361443,53.120000,1.321733,0.000000,0.000000,0.702600,0.000000,0.000000,0.702600,0,17565,0,0,0,17565,17565,25000,15400,15961,15400,561,2165,0,0,0,0.000000,25000.000000,0.876744,0.964852
394,0.327813,53.660000,1.293758,0.000000,0.000000,0.707640,0.000000,0.000000,0.707640,0,17691,0,0,0,17691,17691,25000,15718,16337,15718,619,1973,0,0,0,0.000000,25000.000000,0.888474,0.962111
395,0.256934,53.280000,1.320332,0.000000,0.000000,0.722280,0.000080,0.001680,0.722360,1,18057,2,42,2,18059,18101,25000,16430,17081,16430,651,1629,36,6,42,0.857143,25000.000000,0.909796,0.961887
396,0.369558,53.770000,1.311930,0.000000,0.000000,0.700840,0.000000,0.000000,0.700840,0,17521,0,0,0,17521,17521,25000,15301,15842,15301,541,2220,0,0,0,0.000000,25000.000000,0.873295,0.965850
397,0.389956,52.430000,1.334464,0.000000,0.000000,0.730200,0.000000,0.000000,0.730200,0,18255,0,0,0,18255,18255,25000,16067,16639,16067,572,2188,0,0,0,0.000000,25000.000000,0.880142,0.965623
398,0.289543,53.640000,1.313340,0.000000,0.000000,0.702160,0.000000,0.000000,0.702160,0,17554,0,0,0,17554,17554,25000,15802,16396,15802,594,1752,0,0,0,0.000000,25000.000000,0.900194,0.963772
399,0.320956,53.740000,1.307622,0.000000,0.000000,0.703480,0.000000,0.000000,0.703480,0,17587,0,0,0,17587,17587,25000,15637,16205,15637,568,1950,0,0,0,0.000000,25000.000000,0.889123,0.964949
400,0.313508,52.570000,1.353207,0.000000,0.000000,0.672680,0.000120,0.001720,0.672800,1,16817,3,43,3,16820,16863,25000,15044,15670,15044,626,1776,40,3,43,0.930233,25000.000000,0.894411,0.960051
401,0.309938,53.240000,1.321147,0.000000,0.000000,0.719800,0.000000,0.000000,0.719800,0,17995,0,0,0,17995,17995,25000,16158,16734,16158,576,1837,0,0,0,0.000000,25000.000000,0.897916,0.965579
402,0.264817,53.530000,1.318643,0.000000,0.000000,0.720240,0.000000,0.000000,0.720240,0,18006,0,0,0,18006,18006,25000,16407,17034,16407,627,1599,0,0,0,0.000000,25000.000000,0.911196,0.963191
403,0.301538,51.690000,1.363501,0.000000,0.000000,0.694600,0.000000,0.000000,0.694600,0,17365,0,0,0,17365,17365,25000,15366,15863,15366,497,1999,0,0,0,0.000000,25000.000000,0.884883,0.968669
404,0.350310,52.740000,1.314160,0.000000,0.000000,0.723000,0.000000,0.000000,0.723000,0,18075,0,0,0,18075,18075,25000,15904,16455,15904,551,2171,0,0,0,0.000000,25000.000000,0.879889,0.966515
405,0.260795,53.830000,1.314066,0.000000,0.000000,0.721840,0.000080,0.001400,0.721920,1,18046,2,35,2,18048,18083,25000,16493,17141,16493,648,1555,27,8,35,0.771429,25000.000000,0.913841,0.962196
406,0.259578,53.030000,1.354566,0.000000,0.000000,0.716760,0.000000,0.000000,0.716760,0,17919,0,0,0,17919,17919,25000,16238,16843,16238,605,1681,0,0,0,0.000000,25000.000000,0.906189,0.964080
407,0.303805,54.030000,1.320189,0.000000,0.000000,0.714480,0.000000,0.000000,0.714480,0,17862,0,0,0,17862,17862,25000,16228,16844,16228,616,1634,0,0,0,0.000000,25000.000000,0.908521,0.963429
408,0.404079,53.250000,1.322117,0.000000,0.000000,0.704240,0.000000,0.000000,0.704240,0,17606,0,0,0,17606,17606,25000,15182,15679,15182,497,2424,0,0,0,0.000000,25000.000000,0.862320,0.968302
409,0.296762,53.490000,1.330784,0.000000,0.000000,0.700960,0.000000,0.000000,0.700960,0,17524,0,0,0,17524,17524,25000,15584,16069,15584,485,1940,0,0,0,0.000000,25000.000000,0.889295,0.969818
410,0.360994,53.240000,1.318863,0.000000,0.000000,0.684360,0.000040,0.001720,0.684400,1,17109,1,43,1,17110,17153,25000,14686,15253,14686,567,2424,39,4,43,0.906977,25000.000000,0.858328,0.962827
411,0.275908,54.000000,1.311310,0.000000,0.000000,0.718800,0.000000,0.000000,0.718800,0,17970,0,0,0,17970,17970,25000,16308,16910,16308,602,1662,0,0,0,0.000000,25000.000000,0.907513,0.964400
412,0.286317,53.100000,1.335737,0.000000,0.000000,0.714200,0.000000,0.000000,0.714200,0,17855,0,0,0,17855,17855,25000,15970,16539,15970,569,1885,0,0,0,0.000000,25000.000000,0.894427,0.965596
413,0.299790,52.760000,1.327315,0.000000,0.000000,0.717600,0.000000,0.000000,0.717600,0,17940,0,0,0,17940,17940,25000,16200,16752,16200,552,1740,0,0,0,0.000000,25000.000000,0.903010,0.967049
414,0.274287,53.750000,1.305553,0.000000,0.000000,0.720360,0.000000,0.000000,0.720360,0,18009,0,0,0,18009,18009,25000,16469,17113,16469,644,1540,0,0,0,0.000000,25000.000000,0.914487,0.962368
415,0.276862,54.000000,1.302427,0.000000,0.000000,0.705720,0.000120,0.001880,0.705840,1,17643,3,47,3,17646,17693,25000,15798,16519,15798,721,1848,46,1,47,0.978723,25000.000000,0.895274,0.956353
416,0.307737,54.050000,1.303895,0.000000,0.000000,0.705880,0.000000,0.000000,0.705880,0,17647,0,0,0,17647,17647,25000,15879,16455,15879,576,1768,0,0,0,0.000000,25000.000000,0.899813,0.964995
417,0.292151,53.900000,1.306776,0.000000,0.000000,0.718960,0.000000,0.000000,0.718960,0,17974,0,0,0,17974,17974,25000,16223,16835,16223,612,1751,0,0,0,0.000000,25000.000000,0.902582,0.963647
418,0.306704,54.180000,1.317455,0.000000,0.000000,0.723760,0.000000,0.000000,0.723760,0,18094,0,0,0,18094,18094,25000,16418,17015,16418,597,1676,0,0,0,0.000000,25000.000000,0.907373,0.964913
419,0.352240,54.300000,1.302563,0.000000,0.000000,0.698760,0.000000,0.000000,0.698760,0,17469,0,0,0,17469,17469,25000,15229,15753,15229,524,2240,0,0,0,0.000000,25000.000000,0.871773,0.966736
420,0.347661,53.190000,1.320389,0.000000,0.000000,0.729320,0.000360,0.001800,0.729680,1,18233,9,45,9,18242,18287,25000,16259,16877,16259,618,1983,40,5,45,0.888889,25000.000000,0.891295,0.963382
421,0.345014,53.130000,1.330770,0.000000,0.000000,0.706000,0.000000,0.000000,0.706000,0,17650,0,0,0,17650,17650,25000,15836,16435,15836,599,1814,0,0,0,0.000000,25000.000000,0.897224,0.963553
422,0.299851,53.490000,1.328016,0.000000,0.000000,0.718840,0.000000,0.000000,0.718840,0,17971,0,0,0,17971,17971,25000,16095,16713,16095,618,1876,0,0,0,0.000000,25000.000000,0.895610,0.963023
423,0.363445,52.880000,1.346168,0.000000,0.000000,0.707480,0.000000,0.000000,0.707480,0,17687,0,0,0,17687,17687,25000,15489,16040,15489,551,2198,0,0,0,0.000000,25000.000000,0.875728,0.965648
424,0.319912,53.250000,1.346108,0.000000,0.000000,0.743120,0.000000,0.000000,0.743120,0,18578,0,0,0,18578,18578,25000,16623,17201,16623,578,1955,0,0,0,0.000000,25000.000000,0.894768,0.966397
425,0.359398,52.980000,1.342138,0.000000,0.000000,0.723120,0.000280,0.001640,0.723400,1,18078,7,41,7,18085,18126,25000,15612,16143,15612,531,2473,35,6,41,0.853659,25000.000000,0.863257,0.967106
426,0.320319,53.120000,1.346890,0.000000,0.000000,0.708000,0.000000,0.000000,0.708000,0,17700,0,0,0,17700,17700,25000,15563,16134,15563,571,2137,0,0,0,0.000000,25000.000000,0.879266,0.964609
427,0.326841,53.280000,1.322531,0.000000,0.000000,0.729360,0.000000,0.000000,0.729360,0,18234,0,0,0,18234,18234,25000,16172,16787,16172,615,2062,0,0,0,0.000000,25000.000000,0.886915,0.963365
428,0.336278,53.130000,1.327771,0.000000,0.000000,0.702520,0.000000,0.000000,0.702520,0,17563,0,0,0,17563,17563,25000,15418,15913,15418,495,2145,0,0,0,0.000000,25000.000000,0.877868,0.968893
429,0.347302,51.710000,1.363418,0.000000,0.000000,0.716760,0.000000,0.000000,0.716760,0,17919,0,0,0,17919,17919,25000,15937,16499,15937,562,1982,0,0,0,0.000000,25000.000000,0.889391,0.965937
430,0.305647,52.910000,1.335846,0.000000,0.000000,0.716560,0.000080,0.001000,0.716640,1,17914,2,25,2,17916,17941,25000,15913,16490,15913,577,2003,22,3,25,0.880000,25000.000000,0.888200,0.965009
431,0.391227,51.810000,1.347418,0.000000,0.000000,0.687960,0.000000,0.000000,0.687960,0,17199,0,0,0,17199,17199,25000,14573,15060,14573,487,2626,0,0,0,0.000000,25000.000000,0.847317,0.967663
432,0.316725,51.550000,1.362887,0.000000,0.000000,0.726120,0.000000,0.000000,0.726120,0,18153,0,0,0,18153,18153,25000,16039,16641,16039,602,2114,0,0,0,0.000000,25000.000000,0.883545,0.963824
433,0.297678,52.350000,1.341917,0.000000,0.000000,0.702400,0.000000,0.000000,0.702400,0,17560,0,0,0,17560,17560,25000,15629,16202,15629,573,1931,0,0,0,0.000000,25000.000000,0.890034,0.964634
434,0.319095,53.240000,1.321059,0.000000,0.000000,0.721480,0.000000,0.000000,0.721480,0,18037,0,0,0,18037,18037,25000,16125,16645,16125,520,1912,0,0,0,0.000000,25000.000000,0.893996,0.968759
435,0.313286,52.260000,1.365730,0.000000,0.000000,0.714240,0.000280,0.001320,0.714520,1,17856,7,33,7,17863,17896,25000,15791,16407,15791,616,2072,29,4,33,0.878788,25000.000000,0.884006,0.962455
436,0.292176,53.360000,1.337981,0.000000,0.000000,0.698520,0.000000,0.000000,0.698520,0,17463,0,0,0,17463,17463,25000,15531,16045,15531,514,1932,0,0,0,0.000000,25000.000000,0.889366,0.967965
437,0.318328,54.270000,1.289490,0.000000,0.000000,0.716960,0.000000,0.000000,0.716960,0,17924,0,0,0,17924,17924,25000,15974,16554,15974,580,1950,0,0,0,0.000000,25000.000000,0.891207,0.964963
438,0.288219,53.600000,1.316532,0.000000,0.000000,0.724640,0.000000,0.000000,0.724640,0,18116,0,0,0,18116,18116,25000,16404,16982,16404,578,1712,0,0,0,0.000000,25000.000000,0.905498,0.965964
439,0.259407,54.190000,1.321528,0.000000,0.000000,0.693320,0.000000,0.000000,0.693320,0,17333,0,0,0,17333,17333,25000,15675,16308,15675,633,1658,0,0,0,0.000000,25000.000000,0.904344,0.961185
440,0.319526,54.200000,1.289232,0.000000,0.000000,0.696120,0.000200,0.001560,0.696320,1,17403,5,39,5,17408,17447,25000,15495,16055,15495,560,1913,35,4,39,0.897436,25000.000000,0.890108,0.965120
441,0.247135,54.130000,1.306444,0.000000,0.000000,0.725640,0.000000,0.000000,0.725640,0,18141,0,0,0,18141,18141,25000,16598,17131,16598,533,1543,0,0,0,0.000000,25000.000000,0.914944,0.968887
442,0.326715,53.430000,1.312281,0.000000,0.000000,0.717920,0.000000,0.000000,0.717920,0,17948,0,0,0,17948,17948,25000,15761,16223,15761,462,2187,0,0,0,0.000000,25000.000000,0.878148,0.971522
443,0.305901,52.660000,1.358469,0.000000,0.000000,0.691200,0.000000,0.000000,0.691200,0,17280,0,0,0,17280,17280,25000,15176,15676,15176,500,2104,0,0,0,0.000000,25000.000000,0.878241,0.968104
444,0.293243,53.620000,1.343064,0.000000,0.000000,0.730000,0.000000,0.000000,0.730000,0,18250,0,0,0,18250,18250,25000,16228,16747,16228,519,2022,0,0,0,0.000000,25000.000000,0.889205,0.969009
445,0.313241,53.580000,1.331551,0.000000,0.000000,0.730880,0.000280,0.001240,0.731160,1,18272,7,31,7,18279,18310,25000,16370,16890,16370,520,1909,28,3,31,0.903226,25000.000000,0.895563,0.969213
446,0.290612,52.840000,1.368503,0.000000,0.000000,0.708080,0.000000,0.000000,0.708080,0,17702,0,0,0,17702,17702,25000,15805,16397,15805,592,1897,0,0,0,0.000000,25000.000000,0.892837,0.963896
447,0.340246,52.680000,1.345890,0.000000,0.000000,0.695120,0.000000,0.000000,0.695120,0,17378,0,0,0,17378,17378,25000,14997,15535,14997,538,2381,0,0,0,0.000000,25000.000000,0.862988,0.965369
448,0.246697,53.380000,1.319107,0.000000,0.000000,0.717880,0.000000,0.000000,0.717880,0,17947,0,0,0,17947,17947,25000,16430,16993,16430,563,1517,0,0,0,0.000000,25000.000000,0.915473,0.966869
449,0.233687,52.090000,1.365977,0.000000,0.000000,0.713840,0.000000,0.000000,0.713840,0,17846,0,0,0,17846,17846,25000,16382,16952,16382,570,1464,0,0,0,0.000000,25000.000000,0.917965,0.966376
450,0.248335,52.430000,1.359102,0.000000,0.000000,0.725960,0.000080,0.001120,0.726040,1,18149,2,28,2,18151,18179,25000,16590,17144,16590,554,1561,23,5,28,0.821429,25000.000000,0.913999,0.967685
451,0.304304,53.900000,1.313298,0.000000,0.000000,0.717280,0.000000,0.000000,0.717280,0,17932,0,0,0,17932,17932,25000,16176,16741,16176,565,1756,0,0,0,0.000000,25000.000000,0.902075,0.966251
452,0.213455,54.430000,1.309487,0.000000,0.000000,0.754840,0.000000,0.000000,0.754840,0,18871,0,0,0,18871,18871,25000,17657,18241,17657,584,1214,0,0,0,0.000000,25000.000000,0.935668,0.967984
453,0.268953,53.910000,1.341228,0.000000,0.000000,0.728800,0.000000,0.000000,0.728800,0,18220,0,0,0,18220,18220,25000,16516,17031,16516,515,1704,0,0,0,0.000000,25000.000000,0.906476,0.969761
454,0.356286,54.430000,1.294694,0.000000,0.000000,0.711160,0.000000,0.000000,0.711160,0,17779,0,0,0,17779,17779,25000,15666,16303,15666,637,2113,0,0,0,0.000000,25000.000000,0.881152,0.960927
455,0.302829,53.500000,1.321483,0.000000,0.000000,0.715880,0.000280,0.002120,0.716160,1,17897,7,53,7,17904,17957,25000,15951,16458,15951,507,1953,52,1,53,0.981132,25000.000000,0.890918,0.969194
456,0.203808,53.420000,1.337002,0.000000,0.000000,0.726600,0.000000,0.000000,0.726600,0,18165,0,0,0,18165,18165,25000,16942,17464,16942,522,1223,0,0,0,0.000000,25000.000000,0.932673,0.970110
457,0.272657,53.520000,1.345580,0.000000,0.000000,0.724560,0.000000,0.000000,0.724560,0,18114,0,0,0,18114,18114,25000,16261,16774,16261,513,1853,0,0,0,0.000000,25000.000000,0.897703,0.969417
458,0.292600,53.850000,1.313914,0.000000,0.000000,0.707240,0.000000,0.000000,0.707240,0,17681,0,0,0,17681,17681,25000,15786,16381,15786,595,1895,0,0,0,0.000000,25000.000000,0.892823,0.963677
459,0.281227,54.000000,1.297965,0.000000,0.000000,0.727200,0.000000,0.000000,0.727200,0,18180,0,0,0,18180,18180,25000,16407,16961,16407,554,1773,0,0,0,0.000000,25000.000000,0.902475,0.967337
460,0.279488,54.180000,1.314046,0.000000,0.000000,0.710440,0.000680,0.001520,0.711120,1,17761,17,38,17,17778,17816,25000,16173,16824,16173,651,1605,35,3,38,0.921053,25000.000000,0.909720,0.961305
461,0.261504,54.140000,1.298248,0.000000,0.000000,0.728000,0.000000,0.000000,0.728000,0,18200,0,0,0,18200,18200,25000,16577,17144,16577,567,1623,0,0,0,0.000000,25000.000000,0.910824,0.966927
462,0.307143,54.280000,1.303597,0.000000,0.000000,0.695280,0.000000,0.000000,0.695280,0,17382,0,0,0,17382,17382,25000,15356,15860,15356,504,2026,0,0,0,0.000000,25000.000000,0.883443,0.968222
463,0.277731,54.430000,1.334837,0.000000,0.000000,0.719200,0.000000,0.000000,0.719200,0,17980,0,0,0,17980,17980,25000,16357,16881,16357,524,1623,0,0,0,0.000000,25000.000000,0.909733,0.968959
464,0.247616,54.360000,1.344545,0.000000,0.000000,0.717200,0.000000,0.000000,0.717200,0,17930,0,0,0,17930,17930,25000,16287,16880,16287,593,1643,0,0,0,0.000000,25000.000000,0.908366,0.964870
465,0.272348,54.590000,1.307938,0.000000,0.000000,0.693600,0.000200,0.001240,0.693800,1,17340,5,31,5,17345,17376,25000,15636,16167,15636,531,1709,26,5,31,0.838710,25000.000000,0.901470,0.967155
466,0.316211,54.280000,1.312898,0.000000,0.000000,0.697080,0.000000,0.000000,0.697080,0,17427,0,0,0,17427,17427,25000,15654,16215,15654,561,1773,0,0,0,0.000000,25000.000000,0.898261,0.965402
467,0.261115,53.410000,1.359963,0.000000,0.000000,0.734360,0.000000,0.000000,0.734360,0,18359,0,0,0,18359,18359,25000,16711,17280,16711,569,1648,0,0,0,0.000000,25000.000000,0.910235,0.967072
468,0.277664,53.400000,1.328822,0.000000,0.000000,0.713440,0.000000,0.000000,0.713440,0,17836,0,0,0,17836,17836,25000,16063,16519,16063,456,1773,0,0,0,0.000000,25000.000000,0.900594,0.972395
469,0.309749,53.870000,1.336252,0.000000,0.000000,0.693200,0.000000,0.000000,0.693200,0,17330,0,0,0,17330,17330,25000,15255,15775,15255,520,2075,0,0,0,0.000000,25000.000000,0.880265,0.967036
470,0.231456,53.850000,1.324313,0.000000,0.000000,0.713240,0.000080,0.001280,0.713320,1,17831,2,32,2,17833,17865,25000,16393,17010,16393,617,1440,29,3,32,0.906250,25000.000000,0.919251,0.963727
471,0.232275,54.050000,1.315734,0.000000,0.000000,0.715040,0.000000,0.000000,0.715040,0,17876,0,0,0,17876,17876,25000,16424,17041,16424,617,1452,0,0,0,0.000000,25000.000000,0.918774,0.963793
472,0.261949,54.220000,1.315412,0.000000,0.000000,0.713480,0.000000,0.000000,0.713480,0,17837,0,0,0,17837,17837,25000,16225,16769,16225,544,1612,0,0,0,0.000000,25000.000000,0.909626,0.967559
473,0.266160,53.460000,1.335197,0.000000,0.000000,0.716400,0.000000,0.000000,0.716400,0,17910,0,0,0,17910,17910,25000,16208,16733,16208,525,1702,0,0,0,0.000000,25000.000000,0.904969,0.968625
474,0.254441,54.180000,1.302101,0.000000,0.000000,0.708360,0.000000,0.000000,0.708360,0,17709,0,0,0,17709,17709,25000,15942,16547,15942,605,1767,0,0,0,0.000000,25000.000000,0.900220,0.963437
475,0.291072,54.720000,1.300189,0.000000,0.000000,0.707480,0.000040,0.001280,0.707520,1,17687,1,32,1,17688,17720,25000,15582,16136,15582,554,2106,29,3,32,0.906250,25000.000000,0.880936,0.965667
476,0.311002,54.380000,1.291992,0.000000,0.000000,0.730920,0.000000,0.000000,0.730920,0,18273,0,0,0,18273,18273,25000,16281,16797,16281,516,1992,0,0,0,0.000000,25000.000000,0.890987,0.969280
477,0.254907,53.970000,1.320192,0.000000,0.000000,0.724560,0.000000,0.000000,0.724560,0,18114,0,0,0,18114,18114,25000,16453,17074,16453,621,1661,0,0,0,0.000000,25000.000000,0.908303,0.963629
478,0.256706,53.390000,1.326696,0.000000,0.000000,0.705240,0.000000,0.000000,0.705240,0,17631,0,0,0,17631,17631,25000,15966,16518,15966,552,1665,0,0,0,0.000000,25000.000000,0.905564,0.966582
479,0.274939,53.020000,1.348995,0.000000,0.000000,0.711720,0.000000,0.000000,0.711720,0,17793,0,0,0,17793,17793,25000,16328,16849,16328,521,1465,0,0,0,0.000000,25000.000000,0.917664,0.969078
480,0.315289,53.340000,1.340377,0.000000,0.000000,0.707640,0.000480,0.002160,0.708120,1,17691,12,54,12,17703,17757,25000,15639,16225,15639,586,2064,45,9,54,0.833333,25000.000000,0.883410,0.963883
481,0.210131,53.920000,1.327516,0.000000,0.000000,0.702080,0.000000,0.000000,0.702080,0,17552,0,0,0,17552,17552,25000,16199,16797,16199,598,1353,0,0,0,0.000000,25000.000000,0.922915,0.964398
482,0.319351,54.150000,1.331842,0.000000,0.000000,0.739000,0.000000,0.000000,0.739000,0,18475,0,0,0,18475,18475,25000,16258,16780,16258,522,2217,0,0,0,0.000000,25000.000000,0.880000,0.968892
483,0.304920,54.060000,1.332581,0.000000,0.000000,0.700960,0.000000,0.000000,0.700960,0,17524,0,0,0,17524,17524,25000,15330,15820,15330,490,2194,0,0,0,0.000000,25000.000000,0.874800,0.969027
484,0.266953,53.440000,1.348982,0.000000,0.000000,0.712920,0.000000,0.000000,0.712920,0,17823,0,0,0,17823,17823,25000,16118,16626,16118,508,1705,0,0,0,0.000000,25000.000000,0.904337,0.969445
485,0.295747,53.860000,1.321009,0.000000,0.000000,0.724800,0.000400,0.001760,0.725200,1,18120,10,44,10,18130,18174,25000,16222,16780,16222,558,1908,37,7,44,0.840909,25000.000000,0.894760,0.966746
486,0.294396,54.160000,1.310466,0.000000,0.000000,0.680520,0.000000,0.000000,0.680520,0,17013,0,0,0,17013,17013,25000,14948,15353,14948,405,2065,0,0,0,0.000000,25000.000000,0.878622,0.973621
487,0.254985,54.220000,1.320264,0.000000,0.000000,0.714960,0.000000,0.000000,0.714960,0,17874,0,0,0,17874,17874,25000,16276,16860,16276,584,1598,0,0,0,0.000000,25000.000000,0.910596,0.965362
488,0.274838,54.440000,1.307185,0.000000,0.000000,0.699320,0.000000,0.000000,0.699320,0,17483,0,0,0,17483,17483,25000,15704,16233,15704,529,1779,0,0,0,0.000000,25000.000000,0.898244,0.967412
489,0.217293,54.200000,1.338767,0.000000,0.000000,0.719600,0.000000,0.000000,0.719600,0,17990,0,0,0,17990,17990,25000,16760,17389,16760,629,1230,0,0,0,0.000000,25000.000000,0.931629,0.963828
490,0.253976,53.560000,1.354509,0.000000,0.000000,0.732720,0.000400,0.001600,0.733120,1,18318,10,40,10,18328,18368,25000,16757,17388,16757,631,1571,35,5,40,0.875000,25000.000000,0.914284,0.963711
491,0.298994,54.210000,1.324871,0.000000,0.000000,0.725920,0.000000,0.000000,0.725920,0,18148,0,0,0,18148,18148,25000,16095,16580,16095,485,2053,0,0,0,0.000000,25000.000000,0.886875,0.970748
492,0.263563,53.340000,1.330099,0.000000,0.000000,0.703760,0.000000,0.000000,0.703760,0,17594,0,0,0,17594,17594,25000,15993,16498,15993,505,1601,0,0,0,0.000000,25000.000000,0.909003,0.969390
493,0.264955,54.430000,1.298478,0.000000,0.000000,0.726440,0.000000,0.000000,0.726440,0,18161,0,0,0,18161,18161,25000,16734,17288,16734,554,1427,0,0,0,0.000000,25000.000000,0.921425,0.967955
494,0.239438,54.700000,1.304116,0.000000,0.000000,0.703640,0.000000,0.000000,0.703640,0,17591,0,0,0,17591,17591,25000,15970,16493,15970,523,1621,0,0,0,0.000000,25000.000000,0.907851,0.968290
495,0.259332,54.890000,1.293667,0.000000,0.000000,0.720040,0.000200,0.000880,0.720240,1,18001,5,22,5,18006,18028,25000,16231,16767,16231,536,1775,20,2,22,0.909091,25000.000000,0.901422,0.968032
496,0.260502,54.900000,1.297473,0.000000,0.000000,0.689920,0.000000,0.000000,0.689920,0,17248,0,0,0,17248,17248,25000,15570,16080,15570,510,1678,0,0,0,0.000000,25000.000000,0.902713,0.968284
497,0.228953,54.480000,1.316957,0.000000,0.000000,0.718360,0.000000,0.000000,0.718360,0,17959,0,0,0,17959,17959,25000,16430,16970,16430,540,1529,0,0,0,0.000000,25000.000000,0.914862,0.968179
498,0.246701,53.960000,1.347363,0.000000,0.000000,0.715160,0.000000,0.000000,0.715160,0,17879,0,0,0,17879,17879,25000,16283,16857,16283,574,1596,0,0,0,0.000000,25000.000000,0.910733,0.965949
